product_id,detail_url,title,price,category,competitor,materiaal,kleur,afmeting,details,onderhoudsvoorschriften
DEQ15PRI53427-65320,https://www.westwingnow.nl/hanglamp-hayden-52569.html?simple=DEQ15PRI53427-65320,Hanglamp Hayden,79.-,pendant_lights,westwingnow,Baldakijn: metaalLampenkap: metaal,"Lampenkap buitenkant: mat wit, houtimitatiefolieLampenkap binnenkant: witBaldakijn: mat witSnoer: wit","Lampenkap: Ø 38 cm, H 30 cmSnoerlengte: 90 cmAfstand tot het plafond: max. 120 cm,individueel in hoogte verstelbaar","Metalen hanglamp, in hoogte verstelbaar.1 benodigd peertje: E27, max. 40 W, is niet bij de levering inbegrepen.Producent en productnummer:WLabels GmbH, DEL5LIT02-129Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.Wordt ongemonteerd geleverd.",
DEQ17EGL33576-85980,https://www.westwingnow.nl/hanglamp-elegant-68934.html?simple=DEQ17EGL33576-85980,Hanglamp Elegant,92.-,pendant_lights,westwingnow,Lampenkap buitenkant: textielLampenkap binnenkant: kunststofBaldakijn: vernikkeld staal,Lampenkap buitenkant: zwartLampenkap binnenkant: goudkleurigBaldakijn: nikkelkleurig,"Lampenkap: Ø 53 cm, H 32 cmHanging van het plafond: max. 110 cm, individueel in hoogte verstelbaar","Hanglamp3 benodigde peertjes: E27, max. 60 W, zijn niet bij de levering inbegrepen.Producent en productnummer:Eglo, 31605 Deze lamp is geschikt voor peertjes met een energieklasse van A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18MAR96288-106109,https://www.westwingnow.nl/hanglamp-sky-85017.html?simple=DEQ18MAR96288-106109,Hanglamp Sky,49.-,pendant_lights,westwingnow,Baldakijn en fittingen: gelakt messing Snoer: textiel omhuld,Zwart,"Totaal: B 68 cm, H 12 cmAfstand tot het plafond: max. 150 cm, individueel in hoogte verstelbaar","HanglampMontage door middel van een plafondhaak, die niet wordt meegeleverd.3 benodigde peertjes: E27, max. 60 W, zijn niet bij de levering inbegrepen.Producent en productnummer:Markslöjd, 106336Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertjes geleverd.",
DEQ18GLO15458-113389,https://www.westwingnow.nl/hanglamp-ray-91218.html?simple=DEQ18GLO15458-113389,Hanglamp Ray,229.-,pendant_lights,westwingnow,Lampenkap: vermessingd en verchroomd metaalBaldakijn: gelakt metaal,Lampenkap: chroomkleurigPlafondkap: mat zwartSnoer: zwart,"Ø 70 x H 28 cmAfstand tot het plafond: max. 148 cm, individueel in hoogte verstelbaar","HanglampDesign by Patrick Hall.De bovenste kap kan afzonderlijk naar boven of beneden worden bevestigd. 1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Globen Lighting, 258052Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18BYR95006-123482,https://www.westwingnow.nl/hanglamp-gross-bar-98491.html?simple=DEQ18BYR95006-123482,Hanglamp Gross Bar,609.-,pendant_lights,westwingnow,Bollen: verchroomd glasBevestiging en baldakijn: verchroomd nikkel,"Bollen: chroomkleurig, transparantBevestiging:: chroomkleurig","Totaal:B 80 cm, H 36 cm, T 36 cmAfstand tot het plafond:max. H 156 cm, individueel in de hoogte instelbaar","Hanglamp met decoratieve geblazen glazen bollen.Dient door middel van een plafondhaak gemonteerd te worden, is niet bij de levering inbegrepen.8 benodigde peertjes, G9, max. 40 W, zijn niet bij de levering inbegrepen.Producent en productnummer:By Rydéns,  4200880-4505Geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17JEL22070-105270,https://www.westwingnow.nl/hanglamp-malmoe-84423.html?simple=DEQ17JEL22070-105270,Hanglamp Malmö,69.-,pendant_lights,westwingnow,"Lampenkap: metaal, houtBaldakijn: metaalSnoer: textiel","Lampenkap buitenzijde: grijs, houtLampenkap binnenzijde: witBaldakijn: grijsSnoer: wit","Lampenkap: Ø 40 cm, H 20 cmSnoerlengte: 95 cmAfstand tot het plafond: max. 113 cm,individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Wlabels GmbH, DEL7LIT05-102.Geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18ANE83288-108463,https://www.westwingnow.nl/hanglamp-espresso-87045.html?simple=DEQ18ANE83288-108463,Hanglamp Espresso,204.-,pendant_lights,westwingnow,Lampenkappen en baldakijn: gelakt nikkelBevestiging: nikkel met essenhoutSnoer: textiel omhuld,Lampenkappen en baldakijn: zwartLampenkappen binnenzijde: witBevestiging: essenkleurigSnoer: zwart,"Lampenkap: B 100 cm, H 39 cm, D 46 cmAfstand tot het plafond: max. 100 cm,individueel in hoogte verstelbaar","Hanglamp met 6 losse ca. 270° verticaal verstelbare lampenkappen.6 benodigde peertjes: E27, max. 60 W, zijn niet bij de levering inbegrepen.Producent en productnummer:Aneta, 15753-15Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17BLO25967-93819,https://www.westwingnow.nl/hanglamp-bamboo-74781.html?simple=DEQ17BLO25967-93819,Hanglamp Bamboo,134.-,pendant_lights,westwingnow,Lampenkap: bamboevezelsBaldakijn: kunststof,Lampenkap: bamboeBaldakijn: zwart,"Lampenkap: Ø 42 cm, H 30 cmAfstand tot het plafond: max. 200 cm, individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Bloomingville, 906000Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17PRI76974-104940,https://www.westwingnow.nl/hanglamp-hayden-84110.html?simple=DEQ17PRI76974-104940,Hanglamp Hayden,79.-,pendant_lights,westwingnow,Baldakijn: metaalLampenkap: metaal,"Lampenkap buitenzijde: lichtblauw, houtimitatiefolieLampenkap binnenzijde: witBaldakijn: lichtblauwSnoer: wit","Lampenkap: Ø 38 cm, H 30 cmSnoerlengte: 90 cmAfstand tot het plafond: max. 120 cm,individueel in hoogte verstelbaar","Metalen hanglamp, in hoogte verstelbaar.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Wlabels GmbH, DEL5LIT02-138.Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ16HOU10115-80774,https://www.westwingnow.nl/hanglamp-molecular-64880.html?simple=DEQ16HOU10115-80774,Hanglamp Molecular,154.-,pendant_lights,westwingnow,Lamp: gepoedercoat ijzerFitting: vermessingd metaal,Licht: zwartFitting: messingkleurig,"Lamp: B 68 cm, H 78 cmAfstand tot het plafond: max. 300 cmindividueel verstelbaar","Hanglamp met 2 horizontaal en verticaal verstelbare armen.5 benodigde peertjes: E27, max. 25 W, zijn niet bij de levering inbegrepen.Producent en productnummer: House Doctor, Cb0811Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertjes geleverd.",
DEQ17EGL41750-85981,https://www.westwingnow.nl/hanglamp-elegant-68935.html?simple=DEQ17EGL41750-85981,Hanglamp Elegant,54.-,pendant_lights,westwingnow,"Lampenkap buitenkant: textielLampenkap binnenkant: kunststofBaldakijn: staal, vernikkeld",Lampenkap buitenkant: cappuccinoLampenkap binnenkant: goudkleurigBaldakijn: nikkel,"Lampenkap: Ø 38 cm, H 34 cmHanging van het plafond: max. 110 cm, individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Eglo, 31603 Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.De lamp wordt geleverd exclusief gloeilampen.",
DEQ18NOR65739-120450,https://www.westwingnow.nl/hanglamp-alton-96206.html?simple=DEQ18NOR65739-120450,Hanglamp Alton,97.-,pendant_lights,westwingnow,Bevestiging: messingDiffuser: opaalglas,"Bevestiging: messingkleurigDiffuser: wit, semi-transparentSnoer: wit","Lampenkap: Ø 40 cm, H 31 cmAfstand tot het plafond: 331 cm, individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer: Nordlux, 47323001Deze lamp is geschikt voor peertjes met een energieklasse van A++ tot en met D.Wordt exclusief peertje geleverd.",
DEQ18WES49543-124304,https://www.westwingnow.nl/hanglamp-daphne-99165.html?simple=DEQ18WES49543-124304,Hanglamp Daphne,99.-,pendant_lights,westwingnow,Baldakijn en fitting: vermessingd metaalLampenkap: glas,Baldakijn en fitting: messingkleurigLampenkap: witSnoer: transparant,"Lampenkap: B 38 cm, H 42 cm, D 25 cmSnoerlengte: 220 cmAfstand tot het plafond: max. 264 cm, individueel in hoogte verstelbaar","Glazen hanglamp1 benodigd peertje: LED, E27, max. 4 W, is niet bij de levering inbegrepen.Producent en productnummer:Wlabels GmbH, DEL8LIT03-115Geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17LUM74882-99348,https://www.westwingnow.nl/hanglamp-basket-79454.html?simple=DEQ17LUM74882-99348,Hanglamp Basket,75.-,pendant_lights,westwingnow,Gelakt nikkel,Zwart,"Totaal: B 60 cm, H 29 cm, D 25 cmLampenkappen: alle Ø 25 cmAfstand tot het plafond: 114 cm, individueel in hoogte verstelbaar","Hanglamp met 3 lampenkappen.3 benodigde peertjes: E27, max. 60 W, zijn niet bij de levering inbegrepen.Producent en productnummer:Luminex, 7215Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertjes geleverd.",
DEQ18EIG10708-117478,https://www.westwingnow.nl/hanglamp-cape-town-94133.html?simple=DEQ18EIG10708-117478,Hanglamp Cape Town,92.-,pendant_lights,westwingnow,Gecoat edelstaal,Glanzend edelstaalkleurig,"Lampenkap: Ø 51 cm, H 45 cmSnoerlengte: 200 cmAfstand tot het plafond: 20-200 cm, individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 25 watt, is niet bij de levering inbegrepen.Producent en productnummer:Eightmood, 90025162481Deze lamp is geschikt voor peertjes van energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17EGL19520-85974,https://www.westwingnow.nl/hanglamp-loft-68928.html?simple=DEQ17EGL19520-85974,Hanglamp Loft,64.-,pendant_lights,westwingnow,Gepoedercoat staal,Zwart,"Lampenkappen: alle Ø 18 cm, H 27 cmTotaal: ca. Ø 31 cmAfstand tot het plafond: max. 110 cm, individueel in hoogte verstelbaar","Hanglamp met drie kleine lampenkappen, met samen een diameter van 31 cm.3 benodigde peertjes: E27, max. 60 W, zijn niet bij de levering inbegrepen.Producent en productnummer:EGLO, 94191 Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17BLO91925-93818,https://www.westwingnow.nl/hanglamp-bamboo-74780.html?simple=DEQ17BLO91925-93818,Hanglamp Bamboo,99.-,pendant_lights,westwingnow,Lampenkap: bamboevezelsBaldakijn: kunststof,Lampenkap: bamboeBaldakijn: zwart,"Lampenkap: Ø 24 cm, H 65 cmAfstand tot het plafond: max. 200 cm, individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Bloomingville, 906001Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ14VIT61327-16995,https://www.westwingnow.nl/hanglamp-silvia-14739.html?simple=DEQ14VIT61327-16995,Hanglamp Silvia,vanaf 64.-,pendant_lights,westwingnow,Polypropyleen,Wit,"Lampenkap: Ø 50 cm, H 41 cm Afstand tot het plafond: max. 210 cm, individueel verstelbaar","Hanglamp Silvia, inclusief snoerpendel en fitting.De lampenkap is zo ontworpen dat deze in 20 tot 30 minuten kan worden gemonteerd. Handleiding is bijgesloten.Wordt in een plat, ruimtebesparend pakket geleverd en dient nog gemonteerd te worden.Om het peertje te verwisselen, moet de lamp gedeeltelijk worden gedemonteerd.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Umage by Vita Copenhagen, 02007Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ16FRA08795-67626,https://www.westwingnow.nl/hanglamp-ball-54496.html?simple=DEQ16FRA08795-67626,Hanglamp Ball,227.-,pendant_lights,westwingnow,Baldakijn: gelakt metaalLampenkappen: verkoperd metaal,"Baldakijn: mat zwartLampenkappen: koper, hoogglans","Totaal: B 100 cm, max. H 168 cm, D 18 cmLampenkappen: alle Ø 18 cm, H 18 cmAfstand tot het plafond: max. 150 cm, in hoogte verstelbaar","Hanglamp met 3 lampenkappen.Design by Benny Frandsen.3 benodigde peertjes: E27, max. 40 W, zijn niet bij de levering inbegrepen.Producent en productnummer:Frandsen, 1360 5505001Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18NOR40353-120449,https://www.westwingnow.nl/hanglamp-alton-96205.html?simple=DEQ18NOR40353-120449,Hanglamp Alton,75.-,pendant_lights,westwingnow,Bevestiging: messingDiffuser: opaalglas,"Bevestiging: messingkleurigDiffuser: wit, semi-transparantSnoer: wit","Lampenkap: Ø 25 cm, H 33 cmAfstand vanaf het plafond: max. H 333 cm, individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer: Nordlux, 47313001Deze lamp is geschikt voor peertjes met een energieklasse van A++ tot en met D.Wordt exclusief peertje geleverd.",
DEQ17EGL66203-86006,https://www.westwingnow.nl/hanglamp-nuvano-68957.html?simple=DEQ17EGL66203-86006,Hanglamp Nuvano,77.-,pendant_lights,westwingnow,Lampenkap en baldakijn: gepoedercoat staal,Lampenkap buitenzijde: bruinLampenkap binnenzijde: goudkleurigBaldakijn: bruin,"Lampenkap: Ø 48 cm, H 18 cmAfstand tot het plafond: max. 110 cm, individueel in hoogte verstelbaar","Hanglamp met bruine lampenkap.De lampenkap is aan de binnenzijde met gestructureerde goudkleurige lak bewerkt.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:EGLO, 95755Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18WES45380-124305,https://www.westwingnow.nl/hanglamp-daphne-99166.html?simple=DEQ18WES45380-124305,Hanglamp Daphne,99.-,pendant_lights,westwingnow,Baldakijn en fitting: gepoedercoat metaalLampenkap: glas,Baldakijn en fitting: mat zwartLampenkap: transparant grijsSnoer: transparant,"Lampenkap: B 38 cm, H 42 cm, D 25 cmSnoerlengte: 220 cmAfstand tot het plafond: max. 264 cm, individueel in hoogte verstelbaar","Glazen hanglamp1 benodigd peertje: LED, E27, max. 4 W, is niet bij de levering inbegrepen.Producent en productnummer:Wlabels GmbH, DEL8LIT03-116Geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18AND68282-127085,https://www.westwingnow.nl/hanglamp-diego-101384.html?simple=DEQ18AND68282-127085,Hanglamp Diego,89.-,pendant_lights,westwingnow,Baldakijn en fitting: vermessingd metaalLampenkap: glasSnoer: kunststof,Baldakijn en fitting: mat messingkleurigLampenkap: transparantSnoer: transparant,"Lampenkap: Ø 18 cm, H 20 cmSnoerlengte: 122 cmAfstand tot het plafond: max. 142 cm, individueel in hoogte verstelbaar","Hanglamp, in hoogte verstelbaar.1 benodigd peertje E27, max. 15 W, is niet bij de levering inbegrepen.Producent en productnummer:Wlabels GmbH, DEL8CIM01-101Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17BY492172-98762,https://www.westwingnow.nl/hanglamp-anette-78959.html?simple=DEQ17BY492172-98762,Hanglamp Anette,59.-,pendant_lights,westwingnow,Baldakijn: metaalLampenkap: metaal,"Lampenkap: witSnoer: zwart, wit","Lampenkap: Ø 31 cm, H 38 cmSnoerlengte: 70 cmAfstand tot het plafond: max. 108 cm,individueel in hoogte verstelbaar","Hanglamp, in hoogte verstelbaarBenodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer: Wlabels GmbH, DEL7LIT03-104Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18GLO95028-122260,https://www.westwingnow.nl/hanglamp-frans-97451.html?simple=DEQ18GLO95028-122260,Hanglamp Frans,224.-,pendant_lights,westwingnow,Baldakijn en bevestiging: messingFranjes: polyester,Baldakijn en bevestiging: messingFranjes: roze,"Ø 52 cm, H 39 cmAfstand tot het plafond: max. 159 cm, individueel in hoogte verstelbaar","Hanglamp FransDesign by Patrick Hall.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Globen Lighting, 759004Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ18BYR45521-111030,https://www.westwingnow.nl/hanglamp-bellissimo-89155.html?simple=DEQ18BYR45521-111030,Hanglamp Bellissimo,vanaf 184.-,pendant_lights,westwingnow,Lampenkap: mondgeblazen glasFitting: kunststofBaldakijn: gelakt metaal,"Lampenkap: grijs, transparantFitting en baldakijn: zwart","Lampenkap: Ø 40 cm, H 35 cmAfstand tot het plafond: max. H 120 cm, individueel in hoogte verstelbaar","Hanglamp van mondgeblazen glas. 1 benodigd peertje: E27, max. 60 W is niet bij de levering inbegrepen,Producent en productnummer:By Rydens, 4200870-4505Deze lamp is geschikt voor peertjes van energieklassen A++ tot en met E.Wordt geleverd exclusief peertje.",
DEQ17LUM50334-99347,https://www.westwingnow.nl/hanglamp-basket-79453.html?simple=DEQ17LUM50334-99347,Hanglamp Basket,32.-,pendant_lights,westwingnow,Gelakt nikkel,Zwart,"Lampenkap: Ø 35 cm, H 40 cmAfstand tot het plafond: max. 95 cm, individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Luminex, 7214Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ17MAR92953-93376,https://www.westwingnow.nl/led-hanglamp-tray-74419.html?simple=DEQ17MAR92953-93376,LED hanglamp Tray,349.-,pendant_lights,westwingnow,Gelakt metaal,Zwart,"Lampenkap: B 80 cm, H 50 cm, D 23 cmBaldakijn: B 43 cm, H 4 cm, D 9 cmAfstand tot het plafond: max. 120 cm, individueel in hoogte verstelbaar","LED hanglamp waar kleine items op kunnen worden gezet.3 benodigde peertjes: LED, 3 W, zijn bij de levering inbegrepen. Het peertje is stevig geïnstalleerd en heeft een levensduur van 35.000 uur.Producent en productnummer:Markslöjd, 105780Deze lamp is geschikt voor peertjes met energieklasse A++ tot en met A.Wordt inclusief peertjes met energieklasse A++ geleverd.",
DEQ17JEL73815-105272,https://www.westwingnow.nl/hanglamp-malma-84425.html?simple=DEQ17JEL73815-105272,Hanglamp Malma,49.-,pendant_lights,westwingnow,"Lampenkap: metaal, houtBaldakijn: metaalSnoer: textiel","Lampenkap: wit, houtBaldakijn: witSnoer: wit","Lampenkap: Ø 30 cm, H 26 cmSnoerlengte: 80 cmAfstand tot het plafond: max. 106 cm,individueel in hoogte verstelbaar","Hanglamp1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer:Wlabels GmbH, DEL7LIT05-104Geschikt voor peertjes met energieklasse A++ tot en met E.Wordt exclusief peertje geleverd.",
DEQ16VIT59916-65934,https://www.westwingnow.nl/hanglamp-silvia-53039.html?simple=DEQ16VIT59916-65934,Hanglamp Silvia,vanaf 75.-,pendant_lights,westwingnow,Polypropyleen,Lampenkap: staalkleurigSnoerpendel: zwart,"Lampenkap: Ø 50 cm, H 41 cmAfstand tot het plafond: max. 210 cm, individueel verstelbaar","Hanglamp Silvia Steel inclusief snoerpendel en fitting.De lampenkap is zo ontworpen dat deze in 20 tot 30 minuten kan worden gemonteerd.Handleiding is bijgesloten, wordt plat verpakt geleverd, dient nog gemonteerd te worden.1 benodigd peertje: E27, max. 60 W, is niet bij de levering inbegrepen.Producent en productnummer: Umage by Vita Copenhagen, 02053Deze lamp is geschikt voor peertjes met een energieklasse van A++ tot en met E.Wordt exclusief peertje geleverd.",
