product_id,detail_url,title,price,category,competitor,Breedte,Fitting,Hoogte,Lichtbron meegeleverd,Materiaal,Productnummer,EAN Code,Aantal lichtbronnen,Dimbaar,Dimmer,Kleur,Kleurtint,Lichtbron,Diameter,Snoerlengte in meters,Bestelcode,Garantie,Productserie,Vermogen (in Watt),Diepte,Gewicht in kg,Type lamp,Vorm,Maat,IP-waarde,Materiaal type,Elektrische vereisten,Ruimte,Voltage,Automatische uitschakeling,Snoerloos,Dimmer voor de lichtintensiteit,Soort,Klemlamp,Kleurtemperatuur,Lengte,Branduren,Oplaadbaar,Brandstof,Type,Type/uitvoering,Draadloos,Energielabel,Stroomvoorziening,Meegeleverd in de doos,Kooldraad,Onderstel,Lichtkleur,Aantal delen,Geschenkverpakking,Lumen,Batterijtechnologie,Gewicht in gr,Type bureau accessoire,Lichtkleur EN 123646-1,Geschikt voor binnen / buiten,Philips Hue Lijn,Philips Serie,Geschikt voor badkamer,Functie verlichting,12v aansluiting,Lichtrichting,Oplaadtijd (in uren),Sensor,Type verlichting,Designers,Accuduur,Kleur frame,Type lampaccessoire,In hoogte verstelbaar,Slaapkamer stijl,Vaatwasserbestendig,Draagbaar,Soort speaker,Speaker type,Streaming Audio type,Type design,Dikte,Draadloze techniek,Filament,Glas lichtbron,Smart functies,Smart,Wandlamp aansluiting,Ingebouwde verlichting,Nominale levensduur lamp,Waterproof,Allergievrij,Hardheid,Hoofdbord,Kleur poten,Model,Tijk,Type boxspring,Type matras,Type slaper,Verstelbare bedbodem,Vulling,Wasbare hoes,Gemonteerd bij levering,Geschikt voor verstelbare bedbodems,Zitbreedte,Zitdiepte,Zithoogte,Materiaal onderstel,Materiaal zitting,Maximale draagkracht,Aantal latten/schotels,Max. gewicht,Type kern boxspring,Type vering matras,Afmetingen uitgeklapt,Frame materiaal,Armleuning,Stapelbaar,Armhoogte,Kleur onderstel,Kleur zitting,Hoogte armleuning,Wielen,Type tuinstoel,Afmetingen zitvlak,Zitting,Kleur Zitschaal,Type fauteuil,Type bank,Ingebouwde pomp,Afstandsbediening,Aantal personen,Kleur snoer,Kleur fitting,Formaat,Hangend,Timer,Type feestverlichting,Materiaal tafelblad,Max Belastbaarheid,Type spot,Wandbevestiging,Opbergruimte,Lades,Leeftijd,Dessin Vloerkleden,Type vloerkleed,Droogvoorschriften,Wasvoorschriften,Type decoratie kinderkamer
297692,https://www.fonq.nl/product/light-living-lampvoet-toba-keramiek-mat-groen-l/297692/,Light & Living Lampvoet TOBA - Keramiek Mat Groen - L,"67,95",floor_lights,fonq,"29,5 cm",E27,40 cm,Nee,,2_026955,8717807211547,,,Geschikt voor dimmer,Groen,Groen,Exclusief,"29,5 cm",,,,,54,"29,5 cm",,,,29.5 x 29.5 cm,,,,,,,,,,,,"29,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329649,https://www.fonq.nl/product/steinhauer-gramineus-vloerlamp-rvs/329649/,Steinhauer Gramineus Vloerlamp RVS,"229,95",floor_lights,fonq,"37,5 cm",E27,220 cm,Nee,Metaal,2_057754,8712746093636,1,,Niet geschikt voor dimmer,RVS,RVS,,,,,,,,,,,,,,,,,,,,,,,,220 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295841,https://www.fonq.nl/product/light-living-lampvoet-papey-ruw-lood-antiek/295841/,Light & Living Lampvoet PAPEY - ruw lood antiek,"79,95",floor_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233576,https://www.fonq.nl/product/northern-birdy-vloerlamp/233576/,Northern Birdy Vloerlamp,"388,-


399,-",floor_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115104,https://www.fonq.nl/product/artemide-tolomeo-vloerlamp/115104/,Artemide Tolomeo Vloerlamp,"468,-",floor_lights,fonq,137 cm,E27,223 cm,Nee,Aluminium,122570,,1,,,Grijs,Grijs,"Halogeen, LED",32 cm,,A001000/A012820,2 jaar,Tolomeo,70,,,E27 max 70W,,,,,220 - 240 Volt,"Kantoor, Slaapkamer, Woonkamer",220-240 Volt,,,,Vloerlamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295904,https://www.fonq.nl/product/light-living-lampvoet-cadence-nikkel/295904/,Light & Living Lampvoet CADENCE - nikkel,"122,95",floor_lights,fonq,"18,5 cm",E27,73 cm,Nee,Metaal,2_025524,8717807090500,,,Geschikt voor dimmer,Zilver,Zilver,Exclusief,"18,5 cm",,,,,40,"18,5 cm",,,,18.5 x 18.5 cm,,,,,,,,,,,,"18,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279620,https://www.fonq.nl/product/24designs-vloerlamp-leya-h159-zwart_grijs/279620/,24Designs Vloerlamp Leya - H159 - Zwart/Grijs,"169,-",floor_lights,fonq,,E27,,Nee,Polyester,2_011727,8719874340441,1,,Niet geschikt voor dimmer,Grijs,Grijs,,55 cm,,,,,,,,,,L X B X H X D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260728,https://www.fonq.nl/product/beliani-owens-staande-lamp-goud/260728/,Beliani Owens Staande lamp Goud,"133,-",floor_lights,fonq,,E27,148 cm,Nee,Metaal,2_000435,7081457015017,1,,Niet geschikt voor dimmer,Wit,Wit,Exclusief,12 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231727,https://www.fonq.nl/product/it-s-about-romi-valencia-vloerlamp/231727/,it’s about RoMi Valencia Vloerlamp,"116,-


142,50",floor_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329075,https://www.fonq.nl/product/steinhauer-diamond-vloerlamp-brons/329075/,Steinhauer Diamond Vloerlamp Brons,"199,95",floor_lights,fonq,"21,5 cm",Ingebouwd (LED),142 cm,Ja,Metaal,2_057232,8712746114355,1,,Ingebouwde dimmer,Brons,Brons,,,,,,,,,,,,,,,,,,,,,,,,142 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295791,https://www.fonq.nl/product/light-living-lampvoet-cady-nikkel-s/295791/,Light & Living Lampvoet CADY - Nikkel - S,"79,95",floor_lights,fonq,14 cm,E27,38 cm,Nee,Metaal,2_025411,8717807090487,,,Geschikt voor dimmer,Zilver,Zilver,Exclusief,14 cm,,,,,40,14 cm,,,,14 x 14 cm,,,,,,,,,,,,14 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139207,https://www.fonq.nl/product/martinelli-luce-eva-vloerlamp-100-cm/139207/,Martinelli Luce Eva Vloerlamp ø 100 cm,"1839,-",floor_lights,fonq,100 cm,E27,192 cm,Nee,Aluminium,146574,8033383569071,1,,,Zwart,Zwart onderstel en zwarte kap,Halogeen,100 cm,,2270/XG/NE/NE,2 jaar,Eva,205,100 cm,12 kg,E27 max 205W,,Ø 100 cm,,,220 - 240 Volt,"Eetkamer, Slaapkamer, Woonkamer",,,,,,,,,,,,Vloerlamp,,,,,,,,,,,,,,,Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269677,https://www.fonq.nl/product/lucide-hester-vloerlamp/269677/,Lucide Hester Vloerlamp,"63,95",floor_lights,fonq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
