product_id,detail_url,title,price,category,competitor,Productnummer,Kleur,Materiaal,Zits,Breedte,Hoogte,Diepte,description,Stofspecificatie,Poten,Binnenwerk zitting,Binnenwerk rug,Martindale,Afneembare hoes,Zithoogte,Bekleding,Herkomst,Armleuning,Diepte bank,Zitdiepte,Maximaal draaggewicht,Materiaal stof,Materiaal frame,De stof bestaat uit gemixte kleuren,Afmetingen losse elementen,Vulling,Afmetingen,Stofsamenstelling,Extra verlichting,Fitting,Lichtrichting,Stroomvoorziening,Snoerlengte,Geschikt voor buiten?,XS-XXL,Afmetingen kap,Lichtbron,Fitting ,Alfabet,Max. lichtopbrengst totaal,Afmeting kap ,Afmeting voet,Gewicht,Hoogte inclusief lampenkap ,Diameter voet ,Afmeting lampenkap ,Kap materiaal ,Binnenkant lampenkap ,Hoogte ,Kleur ,Materiaal ,Voetplaat ,Afwerking ,Info,Min. hoogte,Max. hoogte,Type fitting,Deze Tafellamp is ook verkrijgbaar met een houten voetje,Schakelaar,Max. lichtopbrengst per lamp,Tip,Totale afmetingen,Zuiver Gringo tafellamp geeft een gaaf lichtspel op tafel en muren en is verkrijgbaar in twee kleuren,Afmetingen voet,Lengte snoer,Afmeting staander,Afmeting kap,leverbaar in,Grid is er in twee kleuren,Kabel,De hoogte van de lamp is,De afmeting van de kap is,De hoogte van deze lamp is,De afmetingen van de kap zijn,Maximale hoogte,Maximale breedte,Diameter,Kabellengte,Lichtopbrengst lamp,Lichtkleur lamp,Afmetingen potten,Lengte touw,Lengte van de ketting,Met afstandsbediening,Basis; mangohout blank/ Kap,Diameter ,Lengte ketting ,Ketting ,Plafondcup ,Minimale hoogte,Lichtpunten,Lichtpunt,energieklasse,Diameter plafondplaat,Afmeting,In dit armatuur kan een lichtbron van energieklasse,Totaal lenge lamp,Energielabel,Lamp dimbaar,kleurmogelijkheden,Hoogte exclusief ketting ,Leverbaar in de volgende maten,Afmeting totale hoogte,Afmetingen glas,Afmetingen totale lengte (excl. snoer),Afmetingen totale lengte (incl. snoer),Snoer,Afmeting totale lengte,Hoogte kap,Opmerking,Materiaal lamp,Kleur lamp,Materiaal katrol,Maat,Hoogte excl. ketting ,Totale lengte,Afmetingen totale lengte,Afmetingen lamp,Lengte kabel,LIchtbronnen,Rond,Ovaal,Totale hoogte,Afmeting  50cm,Afmeting  70cm,Hoogte totale lamp incl snoer/ketting,De hanglamp Copen is leverbaar in 3 verschilende kleuren ,Aantal lichtpunten ,Gringo is er in twee kleuren,Afmeting totaal,Afmetingen lampenkap Sphere,Afmetingen lampenkap Cone,Zuiver Gringo Flat hanglamp is verkrijgbaar in twee kleuren,Het gekleurde glas van hanglamp Rose zorgt voor een warme gloed in elke ruimte. Verkrijgbaar in drie kleuren,Lichtbron (inclusief en vervangbaar),Afmetingen L,Afmetingen XL,Lengte kettingen,Afmetingen druppel,Totale hoogte lamp,Afmetingen bol,Maximale lengte,Minimale lengte,Lichtrbron,Lengte van het snoer,Gringo wandlamp van Zuiver is creëert een mooi lichtspel op de muur. Hij is verkrijgbaar in twee kleuren,De lamp is verkrijgbaar in twee kleuren,Verkrijgbaar in vier mooie matte kleuren,Max. belastbaar gewicht,Bekleding stoel,Maximale draaggewicht,Armleuning hoogte,Maximum draaggewicht,Zitting,Stof kleur,Armhoogte,LET OP,Frame,Materiaal patchwork,Materiaal leatherlook,Afmeting (hxbxd),Zithoogte  zitdiepte,Zithoogte x zitdiepte,Maximale belasting,Materiaal poten,Frame stoel,Zittling & rugleuning,Onderstel,Hoogte armleuning,Materiaal kuip,Materiaal sitting,Materiaal zitting,Leverbaar in,Maximaal draagvermogen,Afmetingen (hxbxd),Stijl,Materiaal stoffen stoel,Materiaal PU stoel,Natuur product,Pootjes,Stofsoort lampenkap ,Diepte boog ,Stavlak driepoot ,Sta vlak drie-poot ,Afmetingen marmer,"Snoer met aan/uit schakelaar, lengte",Afmetingen (ø x H),Afmetingen voet (ø x H),Verstelbaar in hoogte,Met schakelaar,Afmetingen lampenkap (ø x H),Afmetingen kap (øxh),Hoogte lamp,Materiaal voet,Materiaal kap,Afmeting standaard,Exclusief,Lampenkapjes,Afmetingen (bxdxh),Afmetingen (hxb),Afmeting (hxd),Afmeting kap (Øxh) ,Asymmetrische kap van textiel Gecoat metalen voet Lichtbron,Lampenkap,Afmeting bed,Hoogte poot,Stoffering,Vloerkleden,Vorm vloerkleed,Inhoud,Inhoud ,Reinigen,Binnenwerk zitting en rugkussen,Verhouding stof,Binnenwerk frame,Vering,Inhoud zitkussens,Inhoud rugkussens,Afmetingen 2-zits,Afmetingen 3-zits,3-zit,"3,5-zit",4-zit,Zit diepte,Let op,Stof,Behandeling,Stofeigenschappen,Materiaal dragende delen,Binnen werk rug,Afmeting rugkussen,Afmetingen (lxbxh),Zithoogte en -diepte,Hocker,Materiaal bar vintage brown,Armhoogte en -breedte,Onderhoud,"Deze prachtige fauteuil heeft een zachte stof en zit vol mooie details, geïnspireerd op de jaren twintig. Een klassieke look die weer helemaal hip is. Verkrijgbaar in de kleuren",Maximale draagkracht,Zit hoogte
9529,https://loods5.nl/product/3570/stoel-vice/9529,Stoel Vice,"139,-",dining_chairs,loods_5,1052-0007-01,Groen,Stof,,"51,0 cm","85,0 cm","58,5 cm",,, zwart metaal gecoat,,,,,"45,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, schuim met velours stof," olijf groen, ocean blauw, pink en zwart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9503,https://loods5.nl/product/3564/stoel-seashell/9503,Stoel Seashell,"89,-",dining_chairs,loods_5,1052-0006-01,Blauw,,,"46,0 cm","84,0 cm","58,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9291,https://loods5.nl/product/3496/floor-eetkamerstoel/9291,Floor eetkamerstoel,"129,95",dining_chairs,loods_5,0764-0112-01,Zwart,"metaal, leer",,"56,0 cm","84,0 cm","60,0 cm",,,,,,,,"50,0 cm",,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9206,https://loods5.nl/product/3462/stoel-cowboy-zwart/9206,STOEL COWBOY ZWART,"95,-",dining_chairs,loods_5,0954-0031-01,Zwart,polyester,,,,,"Stoel Cowboy van 4living is gemaakt voor de liefhebbers van stoer, industrieel en retro. De stoel is met een stoer geel/goud kruisstiksel afgewerkt op de randen wat hem een mooi en elegant uiterlijk geeft. Stoel Cowboy is te zien in Loods5 Amersfoort/Zaandam.",,,,,,,,,Azië,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9096,https://loods5.nl/product/3412/eetkamerstoel-karl/9096,Eetkamerstoel - Karl,"129,-",dining_chairs,loods_5,0256-0050-02,Cognac,"metaal, leer",,"60,0 cm","85,0 cm","63,0 cm",,,,,,,,"50,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,https://loods5.nl/product/3351/zuiver-nikki-bureaustoel/9005,Zuiver Nikki bureaustoel,"339,-",dining_chairs,loods_5,0193-0428-01,Zwart, Vintage PU-lederen bekleding. Multiplex kuip met polyurethaanschuim. Zwart gepoedercoat stalen onderstel met zwarte wielen.,,"77,0 cm","90,0 cm","77,0 cm",,,,,,,," 44/56,5 cm",,,"73,5 cm",, 42 cm, 100 KG,,,,,," 77x77,5/90 cm (Ø x H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 61/73,5 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,https://loods5.nl/product/3344/spider-dimple/8991,Spider dimple,"119,-",dining_chairs,loods_5,0575-0031-01,Wit,"Kunststof, metaal",,"52,0 cm","87,0 cm","59,0 cm",,,,,,,,"46,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,https://loods5.nl/product/3343/master-dimple/8990,Master dimple,"119,-",dining_chairs,loods_5,0575-0030-01,Turqoise,"Kunststof, metaal",,"52,0 cm","87,0 cm","59,0 cm",,,,,,,,"46,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,https://loods5.nl/product/3342/icoon-dimple/8987,Icoon dimple,"119,-",dining_chairs,loods_5,0575-0029-01,Zwart,"Kunststof, metaal, Powdercoated",,"52,0 cm","87,0 cm","59,0 cm",,,,,,,,"46,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,https://loods5.nl/product/3336/nikko-dimple/8979,Nikko dimple,"199,-",dining_chairs,loods_5,0575-0028-01,Wit,"Hout, Kunststof",,"52,0 cm","87,0 cm","59,0 cm",,,,,,,,"46,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,https://loods5.nl/product/3287/dutchbone-stoel-melonie-set-van-2/8881,Dutchbone stoel Melonie (set van 2),"358,-",dining_chairs,loods_5,0193-0426-01,Beige,"Hout, staal, metaal, acryl, katoen, viscose, Powdercoated",,"51,0 cm","81,5 cm","54,0 cm",,,,,,,, 49 cm,,,,, 40 cm, 110 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,https://loods5.nl/product/3286/dutchbone-willow-stoel-set-van-2/8877,Dutchbone Willow stoel (set van 2),"358,-",dining_chairs,loods_5,0193-0425-01,Grijs," PU-leer, beuken multiplex rugleuning en zitting met PU-schuim, stalen gepoedercoat frame en kunststof voetdoppen",,"39,5 cm","82,5 cm","54,5 cm",,,,,,,, 50 cm,,,"41,0 cm",, 41 cm, 110KG,,,,,," 39,5x54,5x82,5 cm (BxDxH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,https://loods5.nl/product/3285/zuiver-albert-kuip-garden-tuinstoel-set-van-2/8872,Zuiver Albert Kuip Garden tuinstoel (set van 2),"518,-",dining_chairs,loods_5,0193-0424-01,Grijs," gepowercoat aluminum frame, plastic voetdoppen",,"59,5 cm","82,5 cm","59,5 cm",,,,,,,," 47,5 cm",,,"63,5 cm",, 44 cm, 140KG,,,,,," 59,5x59,5x82,5 cm (BxDxH)",,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,https://loods5.nl/product/3275/stoel-oliver-met-armleuning/8792,Stoel Oliver met armleuning,"195,-",dining_chairs,loods_5,0141-0089-02,Groen,fluweel,,"62,0 cm","88,0 cm","61,0 cm",,,,,,,,"48,0 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8758,https://loods5.nl/product/3256/click-stoel/8758,Click Stoel,"199,-",dining_chairs,loods_5,0293-0192-01,"Zwart, Grijs, Naturel","Kunststof, metaal, bamboe, Powdercoated",,"55,0 cm","82,0 cm","60,0 cm",,,,,,,,"45,0 cm",,,,,,,,,,,,,,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757,https://loods5.nl/product/3255/sketch-schommelstoel/8757,Sketch Schommelstoel,"349,-",dining_chairs,loods_5,0293-0191-01,"Grijs, Naturel","metaal, bamboe, Powdercoated",,"60,0 cm","74,0 cm","67,0 cm",,,,,,,,"35,0 cm",,,,,,,,,,,,,,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8756,https://loods5.nl/product/3254/click-schommelstoel/8756,Click Schommelstoel,"399,-",dining_chairs,loods_5,0293-0190-01,"Zwart, Grijs, Naturel","Kunststof, metaal, bamboe, Powdercoated",,"64,0 cm","91,5 cm","99,5 cm",,,,,,,,"38,0 cm",,,,,,,,,,,,,,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8586,https://loods5.nl/product/3176/catelyn-armstoel/8586,Catelyn armstoel,"139,50",dining_chairs,loods_5,0193-0418-01,Oranje," 100% polyester fluweel, multiplex kuip met PU-schuimvulling, stalen poten met zwarte poedercoating",,"57,0 cm","77,0 cm","55,5 cm",,,,,,,, 49 cm,,,,, 50 cm, 120 KG,,,,,," 57x55,5x77 cm (BxDxH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8584,https://loods5.nl/product/3175/lester-stoel-set-van-2/8584,Lester stoel (set van 2),"219,-",dining_chairs,loods_5,0193-0417-01,Grijs," 100% polyester stoffering, multiplex kuip met PU-schuimvulling, massief beukenhouten poten zwart gelakt",,"50,0 cm","80,5 cm","55,0 cm",,,,,,,, 46 cm,,,,," 44,5 cm", 120 KG,,,,,," 50x55x80,5 cm (BxDxH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8582,https://loods5.nl/product/3174/conway-stoel-set-van-2/8582,Conway stoel (set van 2),"239,-",dining_chairs,loods_5,0193-0416-01,Beige," 100% polyester stof, multiplex kuip met PU-schuimvulling, massief beukenhouten poten afgewerkt in walnoot kleur",,"48,0 cm","85,0 cm","56,0 cm",,,,,,,, 48 cm,,,,, 53 cm, 120 KG,,,,,, 48x56x85 cm (BxDxH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8571,https://loods5.nl/product/3172/dutchbone-barbara-stoel-set-van-2/8571,Dutchbone Barbara stoel (set van 2),"299,-",dining_chairs,loods_5,0193-0414-03,Grijs," 100% polyester fluweel, multiplex kuip met PU-schuim, massieve beukenhouten poten walnoot gelakt",,"51,0 cm","85,5 cm","59,0 cm",,,,,,,, 50 cm,,,,, 44 cm, 120 KG,,,,,," 51x59x85,5 cm (BxDxH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8374,https://loods5.nl/product/3119/dutchbone-franky-velvet-stoel-set-van-2/8374,Dutchbone Franky Velvet stoel (set van 2),"396,-",dining_chairs,loods_5,0193-0410-01,Oranje," 100% polyester velours, houten kuip, frame van zwart gepoedercoat staal",,"46,0 cm","83,0 cm","56,0 cm",,,,,,,, 48 cm,,,,, 42 cm, 100KG,,,,,, 46x56x83 cm (BxDxH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8366,https://loods5.nl/product/3116/zuiver-omg-velvet-stoel-set-van-2/8366,Zuiver OMG Velvet stoel (set van 2),"318,-",dining_chairs,loods_5,0193-0409-02,"Groen, Blauw", 100% polyester velours. Stalen frame met zwart poedercoating en kunststof voetdoppen,,"51,0 cm","80,0 cm","56,0 cm",,,,,,,, 47 cm,,,,, 42 cm, 120KG,,,,,, 51x56x80 cm (BxDxH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994,https://loods5.nl/product/2973/etoile-chair-arm/7994,Etoile Chair Arm,"149,-",dining_chairs,loods_5,0226-0005-01,Wit,Polyproyleen,,"51,0 cm","84,0 cm","57,5 cm",,,,,,,,"44,0 cm",,Italië,"69,0 cm",,,,,,,,,,,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,https://loods5.nl/product/2950/etoile-chair/7910,Etoile Chair,"115,-",dining_chairs,loods_5,0226-0004-01,Wit,Polyproyleen,,"51,0 cm","84,0 cm","57,5 cm",,,,,,,,"44,0 cm",,Italië,,,,,,,,,,,,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7829,https://loods5.nl/product/2917/vtwonen-stoel-teach/7829,vtwonen stoel Teach,"298,-",dining_chairs,loods_5,0892-0148-01,Bruin,Hout,,"49,0 cm","101,5 cm","48,5 cm",Prachtige eetkamerstoel uit de nieuwe vtwonen collectie. Natuurlijk te combineren met het teach bankje en de nieuwe vtwonen eetkamertafels en vitrinekasten.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390,https://loods5.nl/product/2355/gene-stoel-set-van-2/6390,Gene stoel (set van 2),"259,80",dining_chairs,loods_5,0193-0404-01,"Zwart, Naturel"," sparren houten zitting, metalen frame, plastic voeten",,"55,0 cm","82,0 cm","54,5 cm",,,,,,,,"45,5 cm",,,"67,0 cm",,, 100KG,,,,,," 55x54,5x82 cm (BxDxH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,https://loods5.nl/product/2349/ivar-stoel-set-van-2/6379,Ivar stoel (set van 2),"338,-",dining_chairs,loods_5,0193-0403-01,Blauw," PU-leer, multiplex kuip, ijzeren frame",,"47,0 cm","89,5 cm","61,5 cm",,,,,,,,"48,0 cm",,,,,, 120KG,,,,,," 47x 61,5x 89,5 cm (WxDxH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, genoemde prijs is voor een set van 2. Alleen in de winkel per stuk verkrijgbaar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6063,https://loods5.nl/product/2265/armstoel-cast-magnolia/6063,Armstoel Cast Magnolia,"189,-",dining_chairs,loods_5,0954-0028-01,Zwart,Aluminium,,"62,0 cm","80,0 cm","62,0 cm",,,,,,,,"44,0 cm",,Azië,"68,5 cm",,,,,,,,,,,,,,,,Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
