product_id,detail_url,title,price,category,competitor,Hoogte armleuning,Afmetingen,Zithoogte,Zitdiepte,Ruimte,Materiaal,Garantie,Merk,Categorie,Productsoort,Herkomst,Productfamilie,Zitbreedte,Ontwerper,Stofsoorten,Dimtechniek,Snoerlengte (in cm),Waterdichtheid,Lichtrichting,Bediening,Dimbaar,Lichtbron,Plafondkapje,Aanbevolen lichtbron,Fitting,Opmerking,Soort lichtbron,Kleurtemperatuur,Energielabel,Stapelbaar tot,Stekker,Productiemethode
29422,https://www.flinders.nl/fest-amsterdam-monday-armchair-stoel,Monday Armchair stoel,329,dining_chairs,flinders,66,(b) 56.00 x (d) 55.00 x (h) 78.00 cm,46,42,Alleen geschikt voor binnen,"Hout, Metaal, Polyester (kunststof)",1 jaar,FÉST,Eetkamerstoelen,FÉST stoelen,Nederland,,,,,,,,,,,,,,,,,,,,,
48915,https://www.flinders.nl/hay-aac22-mat-gelakt-onderstel,About a Chair AAC22 stoel met mat gelakt onderstel,235,dining_chairs,flinders,70,(b) 59.00 x (d) 52.00 x (h) 79.00 cm,46,40,Alleen geschikt voor binnen,"Eiken (fineer), PP (kunststof)",1 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",55,,,,,,,,,,,,,,,,,,,
41528,https://www.flinders.nl/fritz-hansen-mier-stoel-3-poot-gekleurd-essen,Mier 3-poot stoel gekleurd essen,363,dining_chairs,flinders,,(b) 51 x (d) 48 x (h) 78 cm,44,,Alleen geschikt voor binnen,"Houtfineer, Staal",1 jaar,Fritz Hansen,Eetkamerstoelen,Fritz Hansen stoelen,Denemarken,Fritz Hansen Mier Stoel,,Arne Jacobsen,,,,,,,,,,,,,,,,,,
23257,https://www.flinders.nl/vitra-eames-daw-gestoffeerde-stoel,Eames DAW gestoffeerde stoel,735,dining_chairs,flinders,68,(b) 63 x (d) 59 x (h) 83 cm,43,52,Alleen geschikt voor binnen,"Esdoorn (hout), PP (kunststof), PU (kunststof), Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DAW, Vitra Eames Plastic, Vitra Eames collectie",41,Charles & Ray Eames,Vitra Hopsak,,,,,,,,,,,,,,,,,
61290,https://www.flinders.nl/menu-harbour-chair-stoel-met-naturel-eiken-onderstel,Harbour Chair stoel met eiken onderstel,334,dining_chairs,flinders,,(b) 59 x (d) 57 x (h) 81 cm,45,,Alleen geschikt voor binnen,"Hout, Kunststof",1 jaar,Menu,Eetkamerstoelen,Menu stoelen,Denemarken,,,Norm Arkitekter,,,,,,,,,,,,,,,,,,
22707,https://www.flinders.nl/hay-neu-chair-gestoffeerde-stoel,Neu Chair gestoffeerde stoel,365,dining_chairs,flinders,,(b) 45.3 x (d) 54.2 x (h) 82 cm,45,40,Alleen geschikt voor binnen,"Hout, PP (kunststof)",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,Hay Neu,,Sebastian Wrong,"Camo Sierra, Camo Silk, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Harald 2, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
67902,https://www.flinders.nl/vitra-eames-dsx-fiberglass-stoel-met-verchroomd-onderstel,Eames DSX Fiberglass stoel met verchroomd onderstel,540,dining_chairs,flinders,,(b) 46.50 x (d) 55.00 x (h) 83.00 cm,43,46.5,Alleen geschikt voor binnen,"Glasvezel, Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DSX, Vitra Eames collectie",46.5,Charles & Ray Eames,,,,,,,,,,,,,,,,,,
67945,https://www.flinders.nl/vitra-eames-dsw-fiberglass-stoel-met-esdoorn-donker-onderstel,Eames DSW Fiberglass stoel met esdoorn donker onderstel,700,dining_chairs,flinders,,(b) 46.5 x (d) 55 x (h) 83 cm,43,46.5,Alleen geschikt voor binnen,"Esdoorn (hout), Glasvezel, Metaal (gepoedercoat)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames Fiberglass, Vitra Eames DSW, Vitra Eames collectie",46.5,Charles & Ray Eames,,,,,,,,,,,,,,,,,,
16038,https://www.flinders.nl/vitra-ea-108-stoel,EA 108 stoel,2.056,dining_chairs,flinders,66,,40,48.2,Alleen geschikt voor binnen,"Aluminium (metaal), Leer, Stof",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Aluminium collectie, Vitra Eames collectie",52.5,Charles & Ray Eames,"Vitra Hopsak, Vitra Leather, Vitra Leather Premium, Vitra Plano",,,,,,,,,,,,,,,,,
19965,https://www.flinders.nl/muuto-fiber-sled-gestoffeerde-stoel,Fiber Sled gestoffeerde stoel,469,dining_chairs,flinders,68,(b) 54.5 x (d) 55 x (h) 77.5 cm,46,44,Alleen geschikt voor binnen,"Hout, Leer, Roestvrijstaal, Stof",2 jaar,Muuto,Eetkamerstoelen,Muuto stoel,Denemarken,Muuto Fiber,,Iskos-Berlin,,,,,,,,,,,,,,,,,,
20992,https://www.flinders.nl/hay-about-a-chair-aac-19-stoel,About a Chair AAC19 gestoffeerde stoel,379,dining_chairs,flinders,,(b) 60 x (d) 50 x (h) 78 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal (gepoedercoat), Stof",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,"Camo California, Camo Sierra, Camo Silk, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Hero, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4",,,,,,,,,,,,,,,4 stoelen,,
32458,https://www.flinders.nl/arco-frame-2-eetkamerstoel,Frame II stoel,492,dining_chairs,flinders,65,(b) 50.50 x (d) 56.00 x (h) 80.00 cm,46,40.5,Alleen geschikt voor binnen,"Staal, Stof",1 jaar,Arco,Eetkamerstoelen,Arco stoelen,Nederland,,,Burkhard Vogtherr,,,,,,,,,,,,,,,,,,
52850,https://www.flinders.nl/vitra-eames-daw-stoel-met-essen-onderstel,Eames DAW stoel met essen onderstel,519,dining_chairs,flinders,68,(b) 63.00 x (d) 59.00 x (h) 83.00 cm,43,52,Alleen geschikt voor binnen,"Essen (hout), PP (kunststof)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DAW, Vitra Eames Plastic, Vitra Eames collectie",41,Charles & Ray Eames,,,,,,,,,,,,Deze stoel wordt standaard geleverd met viltglijders voor harde vloeren. De stoel kan ook geleverd worden met glijders voor tapijt. We raden je dan aan om contact op te nemen met de klantenservice.,,,,,,
53613,https://www.flinders.nl/montis-back-me-up-stoel,Back Me Up stoel,550,dining_chairs,flinders,,(b) 48.00 x (d) 57.00 x (h) 80.00 cm,48,44,Alleen geschikt voor binnen,"Hout, Stof",1 jaar,Montis,Eetkamerstoelen,,Nederland,Montis Back Me Up,,Arian Brekveld,,,,,,,,,,,,,,,,,,
18363,https://www.flinders.nl/fritz-hansen-series-7-chair-stoel-gelakt-essen,Vlinderstoel Series 7 stoel gelakt,412,dining_chairs,flinders,,,46,,Alleen geschikt voor binnen,"Hout, Staal",,Fritz Hansen,Eetkamerstoelen,Fritz Hansen stoelen,Denemarken,Fritz Hansen Vlinderstoel,,Arne Jacobsen,,,,,,,,,,,,,,,,,,
70714,https://www.flinders.nl/pols-potten-tokyo-stoel,Tokyo stoel,315,dining_chairs,flinders,68,(b) 54 x (d) 53 x (h) 79 cm,45,43,Alleen geschikt voor binnen,"Metaal (gepoedercoat), Rotan",1 jaar,Pols Potten,Eetkamerstoelen,Pols Potten stoelen,Nederland,,,,,,,,,,,,,,,,,,,,,
14968,https://www.flinders.nl/tonon-up-stoel-stalen-onderstel,Up stoel met gepolijst stalen onderstel,385,dining_chairs,flinders,,,,,Alleen geschikt voor binnen,,2 jaar,Tonon,Eetkamerstoelen,Tonon stoelen,Italië,,,Martin Ballendat,,,,,,,,,,,,Maximale draagkracht is 150 kg,,,,,,
76167,https://www.flinders.nl/gubi-coco-stoel,Coco stoel,554,dining_chairs,flinders,,(b) 51 x (d) 53 x (h) 80 cm,47,,Alleen geschikt voor binnen,"Metaal, Stof",1 jaar,Gubi,Eetkamerstoelen,Gubi stoelen,Denemarken,,,,,,,,,,,,,,,,,,,,,
19998,https://www.flinders.nl/fritz-hansen-drop-chair-stoel,Drop Chair stoel,335,dining_chairs,flinders,,(b) 45.50 x (d) 54.50 x (h) 88.50 cm,46,,Alleen geschikt voor binnen,"Plastic, Staal",,Fritz Hansen,Eetkamerstoelen,Fritz Hansen stoelen,Denemarken,,,Arne Jacobsen,,,,,,,,,,,,,,,,,,
8286,https://www.flinders.nl/hay-aac24-stoel,About a Chair AAC24 stoel met wit onderstel,349,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"Aluminium (metaal), PP (kunststof), Staal (gepoedercoat)",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,,,,,,,,,,,,,,,,,,
25440,https://www.flinders.nl/vitra-eames-dsw-stoel-met-zitkussen,Eames DSW stoel met zitkussen,479,dining_chairs,flinders,,(b) 46.5 x (d) 55 x (h) 83 cm,43,46.5,Alleen geschikt voor binnen,"Esdoorn (hout), PP (kunststof), PU (kunststof), Stof",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DSW, Vitra Eames Plastic, Vitra Eames collectie",46.5,Charles & Ray Eames,Vitra Hopsak,,,,,,,,,,,,,,,,,
81741,https://www.flinders.nl/warm-nordic-noble-stoel-gestoffeerd,Noble stoel gestoffeerd,459,dining_chairs,flinders,,(b) 48 x (d) 52 x (h) 85 cm,45,,Alleen geschikt voor binnen,"Beuken (hout), Eiken (hout), Stof, Teak (hout)",,Warm Nordic,Eetkamerstoelen,,Denemarken,,,Arne Hovmand Olsen,,,,,,,,,,,,,,,,,,
12430,https://www.flinders.nl/hay-aac21-stoel,About a Chair AAC21 stoel,495,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"Hout, PP (kunststof), Stof",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",55,Hee Welling,"Camo Sierra, Camo Silk, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
76406,https://www.flinders.nl/muuto-set-aanbieding-fiber-side-swivel-stoel-4x,Set aanbieding Fiber Side Swivel stoel (4x),1.396,dining_chairs,flinders,,(b) 47.5 x (d) 53 x (h) 77 cm,46,,Alleen geschikt voor binnen,"Aluminium (metaal), Hout, Kunststof",1 jaar,Muuto,Eetkamerstoelen,Muuto stoel,Denemarken,Muuto Fiber,,Iskos-Berlin,,,,,,,,,,,,,,,,,,
76255,https://www.flinders.nl/hay-set-aanbieding-result-stoel-4x,Set aanbieding Result stoel (4x),996,dining_chairs,flinders,,(b) 45.5 x (d) 48.5 x (h) 81 cm,46,42.5,Alleen geschikt voor binnen,"Eiken (fineer), Multiplex, Staal (gepoedercoat)",1 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay Pyramid, Hay Result",,"Friso Kramer,  Wim Rietveld",,,,,,,,,,,,,,,,,,
76253,https://www.flinders.nl/hay-set-aanbieding-aac26-stoel-4x,Set aanbieding AAC26 stoel (4x),860,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,,,,,,,,,,,,,,,,,,
76248,https://www.flinders.nl/hay-set-aanbieding-aac12-stoel-4x,Set aanbieding AAC12 stoel (4x),860,dining_chairs,flinders,,(b) 51 x (d) 51 x (h) 78 cm,46,40,Alleen geschikt voor binnen,"Eiken (fineer), PP (kunststof)",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",51,Hee Welling,,,,,,,,,,,,,,,,,,
31495,https://www.flinders.nl/design-house-stockholm-wick-wood-stoel,Wick Wood stoel,617,dining_chairs,flinders,,(b) 57 x (d) 50.5 x (h) 75 cm,44,,Alleen geschikt voor binnen,"Eiken (hout), Essen (hout)",1 jaar,Design House Stockholm,Eetkamerstoelen,Design House Stockholm stoelen,Zweden,Design House Stockholm Wick,,"Jesper Ståhl,  Karl Malmvall",,,,,,,,,,,,,,,,,,
10708,https://www.flinders.nl/ngispen-mondial-eetkamerstoel,Mondial stoel,"626,78",dining_chairs,flinders,,,,,Alleen geschikt voor binnen,Aluminium (metaal),1 jaar,Gispen,Eetkamerstoelen,Gispen stoelen,Nederland,,,Gerrit Rietveld,,,,,,,,,,,,,,,,,,
7188,https://www.flinders.nl/gubi-5-chair-gubi,Gubi 3D HiRek stoel met walnoten onderstel,291,dining_chairs,flinders,,(b) 52 x (d) 53.5 x (h) 82 cm,45,,Alleen geschikt voor binnen,"HiRek (kunststof), Walnoot (hout)",1 jaar,Gubi,Eetkamerstoelen,Gubi stoelen,Denemarken,Gubi Gubi 3D,,Komplot Design,"Camo Sierra, Danish Art Weaving Holmens Klæde, Dedar Belsuede, Dedar Chambray, Gabriel Crisp, Gabriel Medley, Gabriel Mood, Gabriel Swing, Gabriel Tempt, Gubi Velvet, JAB Fabrics Hot Madison, JAB Fabrics Jabana, Kvadrat Balder 3, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Colline, Kvadrat Hallingdal 65, Kvadrat Harald 2, Kvadrat Remix 2, Kvadrat Rime, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Sunniva 2, Kvadrat Tonus 4, Kvadrat Umami, Sorensen Dune, Sorensen Sahara",,,,,,,,,,,,,,,,,
12740,https://www.flinders.nl/hay-aac18-stoel,About a Chair AAC18 stoel met zwart onderstel,229,dining_chairs,flinders,,(b) 60 x (d) 50 x (h) 78 cm,46,40,Alleen geschikt voor binnen,"Chroom (metaal), PP (kunststof)",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",55,Hee Welling,,,,,,,,,,,,,,,,8 stoelen,,
29525,https://www.flinders.nl/zuiver-diamond-stoel,Diamond stoel,219,dining_chairs,flinders,,(b) 85.00 x (d) 48.00 x (h) 48.00 cm,48,,Alleen geschikt voor binnen,"Koper, Polyester (kunststof)",2 jaar,Zuiver,Eetkamerstoelen,Zuiver stoelen,Nederland,Zuiver Diamond,,,,,,,,,,,,,,,,,,,,
15542,https://www.flinders.nl/vitra-tom-vac-stoel-poedercoating-zilver-onderstel,Tom Vac stoel onderstel poedercoating zilver,294,dining_chairs,flinders,,,41.3,48,Alleen geschikt voor binnen,"Metaal (verchroomd), PP (kunststof), Staal",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,,40,Ron Arad,,,,,,,,,,,,De stoel is stapelbaar en geschikt voor buiten. Deze stoel wordt standaard geleverd met viltglijders voor harde vloeren. De stoel kan ook geleverd worden met glijders voor tapijt. We raden je dan aan om contact op te nemen met de klantenservice.,,,,5 stoelen,,
23266,https://www.flinders.nl/vitra-eames-dsr-gestoffeerde-stoel,Eames DSR gestoffeerde stoel,445,dining_chairs,flinders,,(b) 46.5 x (d) 55 x (h) 83 cm,43,46.5,Alleen geschikt voor binnen,"PP (kunststof), PU (kunststof), Staal, Stof",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DSR, Vitra Eames Plastic, Vitra Eames collectie",46.5,Charles & Ray Eames,Vitra Hopsak,,,,,,,,,,,,,,,,,
41294,https://www.flinders.nl/vitra-eames-wire-chair-dkr-2-stoel-gepoedercoat-onderstel,Eames Wire Chair DKR-2 stoel gepoedercoat onderstel,550,dining_chairs,flinders,,(b) 49 x (d) 51 x (h) 85 cm,43,43,Alleen geschikt voor binnen,"Leer, Staal (gepoedercoat), Stof",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DKR, Vitra Eames collectie",49,Charles & Ray Eames,"Vitra Hopsak, Vitra Leather, Vitra Leather Premium",,,,,,,,,,,,,,,,,
23252,https://www.flinders.nl/vitra-eames-dar-gestoffeerde-stoel,Eames DAR gestoffeerde stoel,620,dining_chairs,flinders,,(b) 63 x (d) 59 x (h) 83 cm,43,52,Alleen geschikt voor binnen,"PP (kunststof), PU (kunststof), Staal, Stof",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,"Vitra Eames DAR, Vitra Eames Plastic, Vitra Eames collectie",41,Charles & Ray Eames,Vitra Hopsak,,,,,,,,,,,,,,,,,
37210,https://www.flinders.nl/mdf-italia-flow-slim-chair-gestoffeerde-stoel-met-lem-onderstel,Flow Slim Chair gestoffeerde stoel met LEM onderstel,824,dining_chairs,flinders,,(b) 65.00 x (d) 65.00 x (h) 80.50 cm,44,,Alleen geschikt voor binnen,"Metaal, PU (kunststof), Stof",2 jaar,MDF Italia,Eetkamerstoelen,MDF Italia stoelen,Italië,MDF Italia Flow Slim,,Jean Marie Massaud,"Kvadrat Divina 3, Kvadrat Divina Melange 2, MDF Italia Dune, MDF Italia Frank, MDF Italia Gin, Vitra Leather, MDF Italia Londra, MDF Italia Manila, MDF Italia Menfi, MDF Italia Monaco, MDF Italia Natura, MDF Italia Parigi, MDF Italia Perth, MDF Italia Praga, MDF Italia Sahara, MDF Italia Sand, MDF Italia Sole, MDF Italia Sonora, MDF Italia Suave, MDF Italia Tanis, MDF Italia Tika, MDF Italia York",,,,,,,,,,,,,,,,,
2835,https://www.flinders.nl/ero-s,Ero/S/ stoel,530,dining_chairs,flinders,,(b) 62 x (d) 70 x (h) 79 cm,38,,Alleen geschikt voor binnen,PC (kunststof),2 jaar,Kartell,Eetkamerstoelen,"Kartell stoelen, Kartell Tuinstoelen",Italië,,46,Philippe Starck,,,,,,,,,,,,,,,,,,
41518,https://www.flinders.nl/kartell-maui-stoel-met-armleuning,Maui stoel met armleuning,209,dining_chairs,flinders,66,(b) 58.00 x (d) 52.00 x (h) 77.00 cm,45,,Alleen geschikt voor binnen,"PP (kunststof), Staal",2 jaar,Kartell,Eetkamerstoelen,"Kartell stoelen, Kartell Tuinstoelen",Italië,Kartell Maui,44,Vico Magistretti,,,,,,,,,,,,Deze producten zijn vanaf 2 stuks leverbaar bij Flinders. Het bestellen van een kleiner aantal is helaas niet mogelijk.,,,,7 stoelen,,
25004,https://www.flinders.nl/arper-catifa-46-sled-stoel,Catifa 46 Sled stoel,185,dining_chairs,flinders,,(b) 56.00 x (d) 51.00 x (h) 80.00 cm,45,,Alleen geschikt voor binnen,"Metaal (verchroomd), PP (kunststof)",1 jaar,Arper,Eetkamerstoelen,Arper stoelen,Italië,Arper Catifa,,Studio lievore altherr molina,,,,,,,,,,,,,,,,8 stoelen,,
61141,https://www.flinders.nl/dutchbone-cassidy-stoel,Cassidy stoel,259,dining_chairs,flinders,,(b) 59.50 x (d) 51.00 x (h) 92.00 cm,51.5,43,Alleen geschikt voor binnen,"Beuken (hout), Polyester (kunststof)",1 jaar,Dutchbone,Eetkamerstoelen,Dutchbone stoelen,Nederland,,,,,,,,,,,,,,,,,,,,,
56211,https://www.flinders.nl/fritz-hansen-grand-prix-chair-wood-stoel-naturel-fineer,Grand Prix Chair Wood stoel naturel fineer,561,dining_chairs,flinders,,(b) 50 x (d) 51 x (h) 83 cm,46.5,,Alleen geschikt voor binnen,"Eiken (hout), Walnoot (hout)",5 jaar,Fritz Hansen,Eetkamerstoelen,Fritz Hansen stoelen,Denemarken,Fritz Hansen Grand Prix,,Arne Jacobsen,,,,,,,,,,,,,,,,,,
28803,https://www.flinders.nl/vitra-belleville-armchair-wood-stoel,Belleville Armchair Wood stoel,398,dining_chairs,flinders,,(b) 55.00 x (d) 50.00 x (h) 83.00 cm,47,49,Alleen geschikt voor binnen,"Multiplex, PA (kunststof)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,Vitra Belleville,,Ronan & Erwan Bouroullec,,,,,,,,,,,,,,,,,,
39679,https://www.flinders.nl/carl-hansen-ch20-elbow-stoel,CH20 Elbow stoel,854,dining_chairs,flinders,71.5,(b) 54.00 x (d) 47.00 x (h) 73.00 cm,46,,Alleen geschikt voor binnen,"Beuken (hout), Eiken (hout), Leer",1 jaar,Carl Hansen & Son,Eetkamerstoelen,Carl Hansen stoelen,Denemarken,,,Hans Wegner,"Carl Hansen Loke, Carl Hansen SIF, Carl Hansen Thor, Gabriel Breeze, Gabriel Byron, Gabriel Comfort+, Gabriel Savak, Kvadrat Balder 3, Kvadrat Basel, Kvadrat Canvas, Kvadrat Clara 2, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2, Kvadrat Stripes, Kvadrat Sunniva 2, Kvadrat Tonus 4, Kvadrat Vidar 2",,,,,,,,,,,,,,,4 stoelen,,
69412,https://www.flinders.nl/kartell-venice-stoel,Venice stoel,205,dining_chairs,flinders,70,(b) 51 x (d) 51 x (h) 75 cm,46,,Geschikt voor buiten,PC (kunststof),1 jaar,Kartell,Eetkamerstoelen,"Kartell stoelen, Kartell Tuinstoelen",Italië,,38,Philippe Starck,,,,,,,,,,,,,,,,3 stoelen,,
8267,https://www.flinders.nl/hay-aac20-stoel,About a Chair AAC20 stoel,315,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal (gepoedercoat)",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",55,Hee Welling,,,,,,,,,,,,,,,,,,
15548,https://www.flinders.nl/vitra-tip-ton-stoel,Tip Ton stoel,249,dining_chairs,flinders,,,46.2,,Alleen geschikt voor binnen,"PE (kunststof), PP (kunststof)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,,,E. Barber & J. Osgerby,,,,,,,,,,,,"De stoel is stapelbaar (max. 4). Let op: alleen de kleuren basic dark, gletsjerblauw, ijsgrijs en aardegrijs zijn geschikt voor buitengebruik.",,,,15 stoelen,,
35428,https://www.flinders.nl/howe-munkegaard-chrome-stoel,Munkegaard Chrome stoel,349,dining_chairs,flinders,,(b) 49.6 x (d) 49.0 x (h) 79.4 cm,46,,Alleen geschikt voor binnen,"Houtfineer, Staal",1 jaar,Howe,Eetkamerstoelen,Howe stoelen,Verenigde Staten,Howe Munkegaard,,Arne Jacobsen,,,,,,,,,,,,,,,,meer dan 20 stoelen,,
43927,https://www.flinders.nl/hay-aac26-stoel-met-vast-zitkussen,About a Chair AAC26 stoel met vast zitkussen,329,dining_chairs,flinders,67,(b) 59.00 x (d) 52.00 x (h) 79.00 cm,46,40,Alleen geschikt voor binnen,"PP (kunststof), Staal",2 jaar,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,"Camo Sierra, Camo Silk, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
17796,https://www.flinders.nl/hay-aac25-stoel,About a Chair AAC25 gestoffeerde stoel,509,dining_chairs,flinders,67,(b) 59 x (d) 52 x (h) 79 cm,46,40,Alleen geschikt voor binnen,"Aluminium (metaal), PP (kunststof), Staal (gepoedercoat)",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,"Camo Sierra, Camo Silk, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,De AAC25 stoel staat op zachte wielen en is daardoor geschikt voor alle ondergronden.,,,,,,
29458,https://www.flinders.nl/vitra-softshell-side-stoel,Softshell Side stoel,599,dining_chairs,flinders,,(b) 49 x (d) 55 x (h) 82.5 cm,44.7,46,Alleen geschikt voor binnen,"Glasvezel, PA (kunststof), PU-schuim (kunststof)",2 jaar,Vitra,Eetkamerstoelen,"Vitra stoelen, Vitra eetkamerstoelen",Zwitserland,Vitra Softshell,49,Ronan & Erwan Bouroullec,"Vitra Aura, Vitra Dumet",,,,,,,,,1 x E27 ESL (spaarlamp) 23W,,,,,,,,
7535,https://www.flinders.nl/hay-aac43-stoel-hay,About a Chair Low AAC43 stoel,415,dining_chairs,flinders,60,(b) 59 x (d) 52 x (h) 72 cm,38,40,Alleen geschikt voor binnen,"Hout, PP (kunststof), Stof",,Hay,Eetkamerstoelen,"Hay eetkamerstoelen, Hay stoelen",Denemarken,"Hay AAC, Hay About a Chair",,Hee Welling,"Camo Sierra, Camo Silk, Kvadrat Canvas, Kvadrat Coda 2, Kvadrat Compound, Kvadrat Divina 3, Kvadrat Divina MD, Kvadrat Divina Melange 2, Kvadrat Hallingdal 65, Kvadrat Remix 2, Kvadrat Steelcut 2, Kvadrat Steelcut Trio 2",,,,,,,,,,,,,,,,,
4460,https://www.flinders.nl/ero-s-vierpoot,Ero/S/ stoel vierpoot,368,dining_chairs,flinders,,,38,,Alleen geschikt voor binnen,PC (kunststof),2 jaar,Kartell,Eetkamerstoelen,"Kartell stoelen, Kartell Tuinstoelen",Italië,,46,Philippe Starck,,,,,,,,,,,,De Ero|s| vierpoot heeft een vierpotig onderstel.,,,,,,
21031,https://www.flinders.nl/moooi-golden-chair-stoel,Golden Chair stoel,"971,63",dining_chairs,flinders,,(b) 51.00 x (d) 48.00 x (h) 85.00 cm,46,,Alleen geschikt voor binnen,"Leer, Staal",2 jaar,Moooi,Eetkamerstoelen,Moooi stoelen,Nederland,,,Nika Zupanc,,,,,,,,,,,,,,,,,,
35270,https://www.flinders.nl/magis-mila-stoel,Milà stoel,187,dining_chairs,flinders,67,(b) 55.00 x (d) 54.00 x (h) 84.50 cm,46,,,"Glasvezel, PP (kunststof)",1 jaar,Magis,Eetkamerstoelen,Magis stoelen,Italië,,44.5,Jaime Hayon,,,,,,,,,,,,,,,,,,
