product_id,detail_url,title,price,category,competitor,product_type,Ladehoogte (binnenkant),Lengte,Breedte,Hoogte,Ladebreedte (binnenkant),Ladediepte (binnenkant),Verhoogd hoofdeinde,Matraslengte,Matrasbreedte,description,Verhoogd voeteneinde,Vrije hoogte onder meubel,"Hoogte, 2 bedden",Diepte,Zitdiepte,Zithoogte,Hoogte armleuning,Hoogte inclusief rugkussens,Breedte armleuning,Zitbreedte,Hoogte rugleuning,Aantal zitplaatsen,Max. hoogte,Min. zithoogte,Max. zithoogte,Diameter,Hoogte lampenkap,Snoerlengte,Diameter lampenkap,Vermogen,Dikte,Aantal per verpakking,Diameter voet,Breedte lampenkap,Bedbreedte,Bedlengte,Lengte uitgeklapt,Breedte uitgeklapt,Min. diepte,Max. diepte,Diepe chaise longue,"Zitdiepte, chaise longue",Matrasdikte,Bedhoogte,Breedte rechts,Breedte links,Max. zitdiepte,Min. zitdiepte,Oppervlak,Min. poolhoogte,Min. oppervlakte,Min. lengte,Zitbreedte rechts,Zitbreedte links,Min. breedte,Max. breedte,"Zitbreedte, chaise longue",Min. hoogte,Lengte ketting,Diameter wandbevestiging,Verzinkingsdiameter,Max. diameter,Totale hoogte,Max. belasting/fauteuilonderstel,Max. belasting,Max. lengte,Inhoud
40344982,https://www.ikea.com/nl/nl/catalog/products/40344982/,VINDUM,129,rugs,ikea,"Vloerkleed, hoogpolig, donkergrijs",,230 cm,170 cm,,,,,,,"De dikke pool is zacht en uitnodigend, dus als het te krap is op de bank, kan je ook lekker op het kleed zitten. Geweven van garen met kleurcontrasten, een fraai detail dat het patroon levendig maakt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70299233,https://www.ikea.com/nl/nl/catalog/products/70299233/,PERSISK HAMADAN,129,rugs,ikea,"Vloerkleed, laagpolig, diverse dessins handgemaakt diverse dessins",,90 cm,60 cm,,,,,,,"Elk vloerkleed is een uniek, handgeknoopt kunstwerk versierd met een staafmedailon en Heratimotieven. De kleden hebben meestal drie randen, een brede tussen twee smalle, ook wel begeleidingsstrepen genoemd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40299263,https://www.ikea.com/nl/nl/catalog/products/40299263/,PERSISK MIX,1.199,rugs,ikea,"Vloerkleed, laagpolig, handgemaakt",,300 cm,200 cm,,,,,,,"Handgeknoopt door vakbekwame ambachtslieden, daardoor heeft elk kleed een uniek ontwerp en een unieke afmeting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70299228,https://www.ikea.com/nl/nl/catalog/products/70299228/,PERSISK HAMADAN,349,rugs,ikea,"Vloerkleed, laagpolig, diverse dessins handgemaakt diverse dessins",,150 cm,100 cm,,,,,,,"Elk vloerkleed is een uniek, handgeknoopt kunstwerk versierd met een staafmedailon en Heratimotieven. De kleden hebben meestal drie randen, een brede tussen twee smalle, ook wel begeleidingsstrepen genoemd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20345242,https://www.ikea.com/nl/nl/catalog/products/20345242/,STOCKHOLM 2017,179,rugs,ikea,"Vloerkleed, glad geweven, netpatroon handgemaakt, netpatroon wit blauw",,240 cm,170 cm,,,,,,,"Handgeweven door kundige vakmensen, wat elk tapijt uniek maakt. Gefabriceerd in India in door IKEA gecontroleerde weefcentra met goede arbeidsomstandigheden en eerlijke lonen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00344984,https://www.ikea.com/nl/nl/catalog/products/00344984/,VINDUM,179,rugs,ikea,"Vloerkleed, hoogpolig, wit",,270 cm,200 cm,,,,,,,"De dikke pool is zacht en uitnodigend, dus als het te krap is op de bank, kan je ook lekker op het kleed zitten. Geweven van garen met kleurcontrasten, een fraai detail dat het patroon levendig maakt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20299221,https://www.ikea.com/nl/nl/catalog/products/20299221/,PERSISK BELUTCH,349,rugs,ikea,"Vloerkleed, laagpolig, diverse dessins handgemaakt diverse dessins",,200 cm,100 cm,,,,,,,"Elk vloerkleed is een uniek, handgeknoopt kunstwerk versierd met geometrische symbolen, gestileerde bloemen of achthoeken. Ze hebben ook brede randen langs de kanten, vaak van geitenhaar, en een korte pool van wol.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30299230,https://www.ikea.com/nl/nl/catalog/products/30299230/,PERSISK HAMADAN,599,rugs,ikea,"Vloerkleed, laagpolig, diverse dessins handgemaakt diverse dessins",,200 cm,140 cm,,,,,,,"Elk vloerkleed is een uniek, handgeknoopt kunstwerk versierd met een staafmedailon en Heratimotieven. De kleden hebben meestal drie randen, een brede tussen twee smalle, ook wel begeleidingsstrepen genoemd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00299241,https://www.ikea.com/nl/nl/catalog/products/00299241/,PERSISK KELIM GASHGAI,399,rugs,ikea,"Vloerkleed, glad geweven, diverse dessins handgemaakt diverse dessins",,250 cm,170 cm,,,,,,,"Elk vloerkleed is een uniek, handgeweven kunstwerk versierd met klassieke Gashgai-motieven, bestaande uit ruiten, vierkanten, strepen en sterren. De kleuren die zijn gebruikt, zijn blauw, geel, rood, groen en beige.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25 m² cm,,,,,,,,,,,,,,,,,,
10299245,https://www.ikea.com/nl/nl/catalog/products/10299245/,PERSISK KELIM GASHGAI,119,rugs,ikea,"Vloerkleed, glad geweven, handgemaakt",,200 cm,55 cm,,,,,,,"Elk vloerkleed is een uniek, handgeweven kunstwerk versierd met klassieke Gashgai-motieven, bestaande uit ruiten, vierkanten, strepen en sterren. De kleuren die zijn gebruikt, zijn blauw, geel, rood, groen en beige.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10 m² cm,,,,,,,,,,,,,,,,,,
60345240,https://www.ikea.com/nl/nl/catalog/products/60345240/,STOCKHOLM 2017,179,rugs,ikea,"Vloerkleed, glad geweven, netpatroon handgemaakt, netpatroon wit grijs",,240 cm,170 cm,,,,,,,"Handgeweven door kundige vakmensen, wat elk tapijt uniek maakt. Gefabriceerd in India in door IKEA gecontroleerde weefcentra met goede arbeidsomstandigheden en eerlijke lonen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40328091,https://www.ikea.com/nl/nl/catalog/products/40328091/,VALLÖBY,99.95,rugs,ikea,"Vloerkleed, laagpolig, beige, blauw",,300 cm,200 cm,,,,,,,"Slijtvast, vlekbestendig en onderhoudsvriendelijk omdat het kleed is gemaakt van synthetische vezels.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70299539,https://www.ikea.com/nl/nl/catalog/products/70299539/,PERSISK KELIM TEKKEH,379,rugs,ikea,"Vloerkleed, glad geweven",,200 cm,150 cm,,,,,,,"Elk kleed heeft zijn unieke, traditionele Perzische patroon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00 m² cm,,,,,,,,,,,,,,,,,,
10299226,https://www.ikea.com/nl/nl/catalog/products/10299226/,PERSISK HAMADAN,399,rugs,ikea,"Vloerkleed, laagpolig, diverse dessins handgemaakt diverse dessins",,200 cm,80 cm,,,,,,,"Elk vloerkleed is een uniek, handgeknoopt kunstwerk versierd met een staafmedailon en Heratimotieven. De kleden hebben meestal drie randen, een brede tussen twee smalle, ook wel begeleidingsstrepen genoemd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80345244,https://www.ikea.com/nl/nl/catalog/products/80345244/,STOCKHOLM 2017,159,rugs,ikea,"Vloerkleed, glad geweven, blauw handgemaakt, blauw",,240 cm,170 cm,,,,,,,"Handgeweven door kundige vakmensen, wat elk tapijt uniek maakt. Gefabriceerd in India in door IKEA gecontroleerde weefcentra met goede arbeidsomstandigheden en eerlijke lonen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08 m² cm,,,,,,,,,,,,,,,,,,
00303629,https://www.ikea.com/nl/nl/catalog/products/00303629/,PERSISK NAIN,299,rugs,ikea,"Vloerkleed, laagpolig",,135 cm,85 cm,,,,,,,"Handgeknoopt door vakbekwame ambachtslieden, daardoor heeft elk kleed een uniek ontwerp en een unieke afmeting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20319498,https://www.ikea.com/nl/nl/catalog/products/20319498/,ÅDUM,79.95,rugs,ikea,"Vloerkleed, hoogpolig, lichtgroen",,240 cm,170 cm,,,,,,,Je voeten zullen de dikke pool met de verschillende kleurnuances heerlijk vinden. Heb je veel vloeroppervlak? Dan kan je meerdere kleden aan elkaar leggen - de dikke pool verbergt de naden. Ook verkrijgbaar in een ronde uitvoering.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60307479,https://www.ikea.com/nl/nl/catalog/products/60307479/,HOVSLUND,59.95,rugs,ikea,"Vloerkleed, laagpolig, donkergrijs",,230 cm,160 cm,,,,,,,Geschikt voor onder de eettafel omdat het gladgeweven oppervlak ervoor zorgt dat stoelen makkelijk naar achteren getrokken kunnen worden en dat je goed kan stofzuigen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00345846,https://www.ikea.com/nl/nl/catalog/products/00345846/,SÖNDERÖD,129,rugs,ikea,"Vloerkleed, hoogpolig, blauw",,240 cm,170 cm,,,,,,,"De dichte, dikke pool is geluiddempend en zacht om op te lopen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60322106,https://www.ikea.com/nl/nl/catalog/products/60322106/,ROSKILDE,79.95,rugs,ikea,"Vloerkleed, glad geweven, binnen/buiten groenblauw",,250 cm,200 cm,,,,,,,"Ideaal in je woonkamer of onder de eettafel, omdat je de stoelen makkelijk over het gladde oppervlak kan schuiven om te stofzuigen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40382078,https://www.ikea.com/nl/nl/catalog/products/40382078/,FOULUM,149,rugs,ikea,"Vloerkleed, glad geweven, grijs handgemaakt grijs, zwart",,240 cm,170 cm,,,,,,,Elk vloerkleed is uniek omdat het met de hand is geweven door vakkundige handwerklieden met goede arbeidsomstandigheden en rechtvaardige lonen bij georganiseerde weefcentra in India. Gemaakt van 100% wol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80382076,https://www.ikea.com/nl/nl/catalog/products/80382076/,FOULUM,99.95,rugs,ikea,"Vloerkleed, glad geweven, grijs handgemaakt grijs, wit",,195 cm,133 cm,,,,,,,Elk vloerkleed is uniek omdat het met de hand is geweven door vakkundige handwerklieden met goede arbeidsomstandigheden en rechtvaardige lonen bij georganiseerde weefcentra in India. Gemaakt van 100% wol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00337870,https://www.ikea.com/nl/nl/catalog/products/00337870/,HODDE,69.95,rugs,ikea,"Vloerkleed glad geweven, bin/buit, grijs binnen/buiten, zwart",,230 cm,160 cm,,,,,,,"Een slijtvast, vlekbestendig vloerkleed dat het binnen net zo naar z'n zin heeft als in de zon en de regen op het balkon. Het heeft bovendien een dubbelleven omdat het kleed keerbaar is en aan beide kanten hetzelfde patroon heeft.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20382041,https://www.ikea.com/nl/nl/catalog/products/20382041/,HÖJET,79.95,rugs,ikea,"Vloerkleed, glad geweven, beige handgemaakt, beige",,195 cm,133 cm,,,,,,,Elk vloerkleed is uniek omdat het met de hand is geweven door vakkundige handwerklieden met goede arbeidsomstandigheden en rechtvaardige lonen bij georganiseerde weefcentra in India of Bangladesh. Gemaakt van 100% wol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60382044,https://www.ikea.com/nl/nl/catalog/products/60382044/,HÖJET,129.95,rugs,ikea,"Vloerkleed, glad geweven, bruin handgemaakt bruin",,240 cm,170 cm,,,,,,,Elk vloerkleed is uniek omdat het met de hand is geweven door vakkundige handwerklieden met goede arbeidsomstandigheden en rechtvaardige lonen bij georganiseerde weefcentra in India of Bangladesh. Gemaakt van 100% wol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10404487,https://www.ikea.com/nl/nl/catalog/products/10404487/,TÅRBÄK,199,rugs,ikea,"Vloerkleed, glad geweven, veelkleurig handgemaakt, veelkleurig",,240 cm,170 cm,,,,,,,Elk vloerkleed is uniek omdat het met de hand is geweven door vakkundige handwerklieden met goede arbeidsomstandigheden en rechtvaardige lonen bij georganiseerde weefcentra in India of Bangladesh. Gemaakt van 100% wol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40203557,https://www.ikea.com/nl/nl/catalog/products/40203557/,MORUM,59.95,rugs,ikea,"Vloerkleed glad geweven, bin/buit, binnen/buiten donkergrijs",,230 cm,160 cm,,,,,,,"Ideaal in je woonkamer of onder de eettafel, omdat je de stoelen makkelijk over het gladde oppervlak kan schuiven om te stofzuigen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30347844,https://www.ikea.com/nl/nl/catalog/products/30347844/,STILLEBÄK,29.95,rugs,ikea,"Vloerkleed, laagpolig, blauw",,195 cm,133 cm,,,,,,,"De dichte, dikke pool is geluiddempend en zacht om op te lopen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50320848,https://www.ikea.com/nl/nl/catalog/products/50320848/,GÖRLÖSE,19.95,rugs,ikea,"Vloerkleed, laagpolig, zwart/wit",,195 cm,133 cm,,,,,,,"De dikke pool is geluiddempend en zacht om op te lopen. Slijtvast, vlekbestendig en onderhoudsvriendelijk omdat het kleed is gemaakt van synthetische vezels.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30345878,https://www.ikea.com/nl/nl/catalog/products/30345878/,STILLEBÄK,29.95,rugs,ikea,"Vloerkleed, laagpolig, grijs",,195 cm,133 cm,,,,,,,"De dichte, dikke pool is geluiddempend en zacht om op te lopen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20203563,https://www.ikea.com/nl/nl/catalog/products/20203563/,MORUM,59.95,rugs,ikea,"Vloerkleed glad geweven, bin/buit, binnen/buiten beige",,230 cm,160 cm,,,,,,,"Ideaal in je woonkamer of onder de eettafel, omdat je de stoelen makkelijk over het gladde oppervlak kan schuiven om te stofzuigen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90230662,https://www.ikea.com/nl/nl/catalog/products/90230662/,ÅDUM,49.95,rugs,ikea,"Vloerkleed, hoogpolig, lichtbruin",,195 cm,133 cm,,,,,,,Je voeten zullen de dikke pool met de verschillende kleurnuances heerlijk vinden. Heb je veel vloeroppervlak? Dan kan je meerdere kleden aan elkaar leggen - de dikke pool verbergt de naden. Ook verkrijgbaar in een ronde uitvoering.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40345873,https://www.ikea.com/nl/nl/catalog/products/40345873/,SKARRESÖ,129,rugs,ikea,"Vloerkleed, hoogpolig, grijs",,240 cm,170 cm,,,,,,,"De dichte, dikke pool is geluiddempend en zacht om op te lopen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104862,https://www.ikea.com/nl/nl/catalog/products/80104862/,STOCKHOLM,159,rugs,ikea,"Vloerkleed, glad geweven, zwart handgemaakt gestreept, ecru gestreept zwart/ecru",,240 cm,170 cm,,,,,,,Elk vloerkleed is uniek omdat het met de hand is geweven door vakkundige handwerklieden met goede arbeidsomstandigheden en rechtvaardige lonen bij georganiseerde weefcentra in India. Gemaakt van 100% wol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10323293,https://www.ikea.com/nl/nl/catalog/products/10323293/,KATTRUP,99.95,rugs,ikea,"Vloerkleed, glad geweven, handgemaakt grijs",,200 cm,140 cm,,,,,,,Elk vloerkleed is uniek omdat het met de hand is geweven door vakkundige handwerklieden met goede arbeidsomstandigheden en rechtvaardige lonen bij georganiseerde weefcentra in India. Gemaakt van 100% wol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60320715,https://www.ikea.com/nl/nl/catalog/products/60320715/,LOBBÄK,79.95,rugs,ikea,"Vloerkleed glad geweven, bin/buit, binnen/buiten beige",,250 cm,200 cm,,,,,,,"Ideaal in je woonkamer of onder de eettafel, omdat je de stoelen makkelijk over het gladde oppervlak kan schuiven om te stofzuigen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20298797,https://www.ikea.com/nl/nl/catalog/products/20298797/,HODDE,99.95,rugs,ikea,"Vloerkleed glad geweven, bin/buit, grijs binnen/buiten, zwart",,300 cm,200 cm,,,,,,,"Een slijtvast, vlekbestendig vloerkleed dat het binnen net zo naar z'n zin heeft als in de zon en de regen op het balkon. Het heeft bovendien een dubbelleven omdat het kleed keerbaar is en aan beide kanten hetzelfde patroon heeft.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90319471,https://www.ikea.com/nl/nl/catalog/products/90319471/,KÄRBÄK,39.95,rugs,ikea,"Vloerkleed glad geweven, bin/buit, binnen/buiten veelkleurig",,240 cm,170 cm,,,,,,,"Het vloerkleed is keerbaar, zodat het langer meegaat, omdat het aan beide kanten hetzelfde patroon heeft.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50319473,https://www.ikea.com/nl/nl/catalog/products/50319473/,KÄRBÄK,29.95,rugs,ikea,"Vloerkleed glad geweven, bin/buit, binnen/buiten veelkleurig",,195 cm,133 cm,,,,,,,"Het vloerkleed is keerbaar, zodat het langer meegaat, omdat het aan beide kanten hetzelfde patroon heeft.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50348060,https://www.ikea.com/nl/nl/catalog/products/50348060/,AVSIKTLIG,39.95,rugs,ikea,"Vloerkleed, laagpolig, wit/zwart",,195 cm,133 cm,,,,,,,"De dikke pool is geluiddempend en zacht om op te lopen. Slijtvast, vlekbestendig en onderhoudsvriendelijk omdat het kleed is gemaakt van synthetische vezels.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60366812,https://www.ikea.com/nl/nl/catalog/products/60366812/,IBSTED,9.99,rugs,ikea,"Vloerkleed, laagpolig, grijs",,180 cm,120 cm,,,,,,,"Als je de juiste plek voor dit slijtvaste kleed hebt gevonden, kan je er zeker van zijn dat het blijft liggen. Het heeft namelijk een antislipoppervlak aan de onderkant. En mocht er een vlek op komen, dan kan je deze gemakkelijk verwijderen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30408045,https://www.ikea.com/nl/nl/catalog/products/30408045/,LANGSTED,39.95,rugs,ikea,"Vloerkleed, laagpolig, rood",,195 cm,133 cm,,,,,,,"Leg er één in elke kamer, of meerdere in één kamer. Dit zachte kleed is verkrijgbaar in meerdere kleuren en afmetingen, en door de gesneden zijkanten kan je er meerdere aan elkaar leggen zonder zichtbare naden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30408050,https://www.ikea.com/nl/nl/catalog/products/30408050/,LANGSTED,39.95,rugs,ikea,"Vloerkleed, laagpolig, donkerblauw",,195 cm,133 cm,,,,,,,"Leg er één in elke kamer, of meerdere in één kamer. Dit zachte kleed is verkrijgbaar in meerdere kleuren en afmetingen, en door de gesneden zijkanten kan je er meerdere aan elkaar leggen zonder zichtbare naden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50408049,https://www.ikea.com/nl/nl/catalog/products/50408049/,LANGSTED,59.95,rugs,ikea,"Vloerkleed, laagpolig, beige",,240 cm,170 cm,,,,,,,"Leg er één in elke kamer, of meerdere in één kamer. Dit zachte kleed is verkrijgbaar in meerdere kleuren en afmetingen, en door de gesneden zijkanten kan je er meerdere aan elkaar leggen zonder zichtbare naden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390857,https://www.ikea.com/nl/nl/catalog/products/10390857/,LINDELSE,129,rugs,ikea,"Vloerkleed, hoogpolig, naturel, beige",,240 cm,170 cm,,,,,,,"De dikke pool glinstert in verschillende nuances en is heerlijk om met je tenen in weg te zakken. Omdat de pool zo dicht is, dempt deze ook geluid - een feest voor oren en voeten.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60408020,https://www.ikea.com/nl/nl/catalog/products/60408020/,LÖNHOLT,99,rugs,ikea,"Vloerkleed, glad geweven, naturel, groen donkerbruin",,230 cm,160 cm,,,,,,,"Deze slijtvaste jutemat geeft de kamer een rustieke uitstraling en is perfect voor onder de eettafel of in de woonkamer. De wollen bies is handgenaaid, een extra detail dat het kwaliteitsgevoel verhoogt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408027,https://www.ikea.com/nl/nl/catalog/products/10408027/,RÖDHUS,129,rugs,ikea,"Vloerkleed, glad geweven, naturel, veelkleurig",,190 cm,190 cm,,,,,,,"Het natuurmateriaal jute samen met sisal in aardse kleuren zorgt voor een warm en mooi oppervlak onder je voeten. De vorm is perfect onder vierkante of ronde eettafels, of bij een 2- of 3-zitsbank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30390861,https://www.ikea.com/nl/nl/catalog/products/30390861/,TORRILD,39.95,rugs,ikea,"Vloerkleed, laagpolig, veelkleurig",,195 cm,133 cm,,,,,,,"De dikke pool glinstert in verschillende nuances en is heerlijk om met je tenen in weg te zakken. Omdat de pool zo dicht is, dempt deze ook geluid - een feest voor oren en voeten.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30425158,https://www.ikea.com/nl/nl/catalog/products/30425158/,FÄRGSTARK,249,rugs,ikea,"Vloerkleed, laagpolig, rood",,,,,,,,,,IKEA bestaat wereldwijd 75 jaar en om dat te vieren hebben wij favorieten van vroeger verzameld in een speciale collectie. Weet jij nog in welk decennium dit product gelanceerd werd?,,,,,,,,,,,,,,,,200 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40408002,https://www.ikea.com/nl/nl/catalog/products/40408002/,HELLESTED,24.95,rugs,ikea,"Vloerkleed, glad geweven, naturel, bruin",,150 cm,80 cm,,,,,,,Jute is een slijtvast en recyclebaar materiaal met natuurlijke kleurvariaties.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30415687,https://www.ikea.com/nl/nl/catalog/products/30415687/,LANGESÖ,29.95,rugs,ikea,"Vloerkleed, laagpolig, rood/groen",,,,,,,,,,De dikke pool is geluiddempend en zacht om op te lopen. Het vloerkleed is gemaakt van wol waardoor het van nature vuilafstotend en zeer slijtvast is.,,,,,,,,,,,,,,,,70 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00423938,https://www.ikea.com/nl/nl/catalog/products/00423938/,LANGSTED,7.99,rugs,ikea,"Vloerkleed, laagpolig, groen",,90 cm,60 cm,,,,,,,"Leg er één in elke kamer, of meerdere in één kamer. Dit zachte kleed is verkrijgbaar in meerdere kleuren en afmetingen, en door de gesneden zijkanten kan je er meerdere aan elkaar leggen zonder zichtbare naden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40423941,https://www.ikea.com/nl/nl/catalog/products/40423941/,LANGSTED,7.99,rugs,ikea,"Vloerkleed, laagpolig, geel",,90 cm,60 cm,,,,,,,"Leg er één in elke kamer, of meerdere in één kamer. Dit zachte kleed is verkrijgbaar in meerdere kleuren en afmetingen, en door de gesneden zijkanten kan je er meerdere aan elkaar leggen zonder zichtbare naden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60423935,https://www.ikea.com/nl/nl/catalog/products/60423935/,LANGSTED,7.99,rugs,ikea,"Vloerkleed, laagpolig, turkoois",,90 cm,60 cm,,,,,,,"Leg er één in elke kamer, of meerdere in één kamer. Dit zachte kleed is verkrijgbaar in meerdere kleuren en afmetingen, en door de gesneden zijkanten kan je er meerdere aan elkaar leggen zonder zichtbare naden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30423932,https://www.ikea.com/nl/nl/catalog/products/30423932/,LANGSTED,7.99,rugs,ikea,"Vloerkleed, laagpolig, beige",,90 cm,60 cm,,,,,,,"Leg er één in elke kamer, of meerdere in één kamer. Dit zachte kleed is verkrijgbaar in meerdere kleuren en afmetingen, en door de gesneden zijkanten kan je er meerdere aan elkaar leggen zonder zichtbare naden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10415688,https://www.ikea.com/nl/nl/catalog/products/10415688/,LERBJERG,69.95,rugs,ikea,"Vloerkleed, laagpolig, zwart/wit, groen",,150 cm,80 cm,,,,,,,De dikke pool is geluiddempend en zacht om op te lopen. Het vloerkleed is gemaakt van wol waardoor het van nature vuilafstotend en zeer slijtvast is.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70415690,https://www.ikea.com/nl/nl/catalog/products/70415690/,LISBJERG,9.99,rugs,ikea,"Vloerkleed, glad geweven, ongebleekt zwart/naturel",,90 cm,60 cm,,,,,,,"Het vloerkleed is keerbaar en ziet er aan beide kanten hetzelfde uit, waardoor het langer meegaat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
