sku,product_id,detail_url,title,price,competitor,height,width,weight,packaging_dimensions,colour,materials
MIRDEN004ZCO-UK,52091,denver-wandspiegel-40-x-140-cm-koper,"Denver wandspiegel, 40 x 140 cm, koper",12900,made,40,140,9.0000,60 x 160 x 7 cm,Koper,"Koper,Metaal,Spiegel"
SETPYA002BAB-UK,48913,pya-bistroset-cadillacblauw-en-zwart,"Pya bistroset, cadillacblauw en zwart",18900,made,"Chair 82, Table 97, Seat 45","Chair 46, Table 70, Seat 42",18.0000,0,"Blauw,Zwart","Metaal,Plastic"
OTOHET004PNK-ME,50356,hetherington-small-brass-base-pouffe-blush-pink-velvet,"Hetherington kleine poef met messing onderstel, lichtroze fluweel",12900,made,40,35,7.0000,Pakket 1: 40 x 37 x 37 cm,Roze,Fluweel
CUSANG002MUL-UK,53854,angus-applique-kussen-45-x-45-cm-bos-print,"Angus Applique kussen 45 x 45 cm, bos print",3500,made,45,45,0.5000,0,Grijs,Vilt
STBUKA003BLU-UK,51573,ukan-nachtkastje-grijs-en-eiken-1,"Ukan nachtkastje, blauw en donker eiken",15900,made,50,45,13.0000,0,"Blauw,Donker hout","Eiken,Metaal,Hout"
CLKMAR001NAT-UK,56696,mara-houten-wandklok-natuurlijk,"Mara houten wandklok, natuurlijk",4900,made,43.5,31,1.0000,35 x 34 x 7 cm,Natural,Hout
CLKUNA001BAW-UK,56713,una-number-wandklok-zwart-en-wit,"Una Number wandklok, zwart en wit",2900,made,4,30,1.0000,35 x 33 x 8 cm,"Wit,Zwart",Metaal
RUGROH008GRY-UK,48498,rohan-loper-66-x-200-cm-grijs,"Rohan loper, 66 x 200 cm, grijs",4900,made,66,200,10.0000,68 x 12 x 12 cm,Grijs,Jute
AVUREN004ZWN-UK,38812,renee-mediameubel-in-walnotenhout,"Renée mediameubel, walnotenhout",42900,made,43.1,120,41.0000,Box 1: 132 x 53 x 43cm<br>Box 2: 130 x 50 x 19cm,Bruin,"Walnotenhout,Metaal,Hout"
STLJNY005GRE-ME,44955,jonny-voetenbank-olijfgroen,"Jonny voetenbank, retrogroen",12900,made,41,74,6.0000,76 x 46 x 22 cm,Groen,
SDBCPT011ZOK-UK,49380,campton-buffetkast-eiken-1,"Campton buffetkast, eiken",74900,made,75,174,62.0000,52 x 68 x 189 cm ,"Grijs,Licht hout",Hout
CODUKA007GRY-UK,54952,ukan-ladekast-grijs-en-donkergebeitst-eiken-koper,"Ukan ladekast, grijs en donkergebeitst eiken, koper",52900,made,80,80,45.0000,1: H50.5 x W71 x L90cm,"Grijs,Koper,Donker hout","Metaal,Hout"
SOFHRM005GRE-ME,51298,herman-fauteuil-loofgroen,"Herman fauteuil, loofgroen",37900,made,78,94,30.0000,57 x 98 x 96 cm,Groen,Stof
CLKBAR001GRE-UK,45454,bard-slingerwandklok-matgrijs,"Bard slingerwandklok, matgrijs",4900,made,41,21,0.6600,7 x 22 x 47 cm,Grijs,Metaal
DSKSTR019WHI-UK,40270,stretto-wandbureau-wit,"Stretto wandbureau, wit",12900,made,45,70,20.5000,L82 x B21 x H57,Wit,Hout
CHAKNX001ORA-ME,47834,knox-accent-chair-retro-orange,"Knox fauteuil, retro-oranje",18900,made,73,64,16.0000,50 x 70 x 64 cm,Oranje,"Stof,Metaal"
RUGPYR001BLU-UK,32886,pyramid-vloerkleed-160-x-230cm-blauwtinten,"Pyramid vloerkleed 160 x 230cm, blauwtinten",34900,made,160,230,13.6000,162 x 21 x 21 cm,Blauw,Wol
BEDBAY004GRY-ME,55205,baya-tweepersoonsbed-met-opbergruimte-lichtgrijs,"Baya tweepersoonsbed met opbergruimte, lichtgrijs",69900,made,100,155,84.0000,1 : 103 x  15 x 159 cm <br> 2 : 14 x 35 x 190 cm<br> 3 : 72 x  14 x  200 cm<br> 4 : 35 x  14 x  152 cm,Grijs,Stof
LGTNON027BLA-ME,26636,large-bow-staande-lamp-met-boog-matzwart,"Bow grote staande lamp, matzwart en marmer",11900,made,196,150,21.0000,Kap: 28 x 40 x 40 cm <br>Body: 10 x 42 x 142 cm <br>Basis: 15 x 48 x 48 cm,Zwart,Metaal
STBMAD001TEA-UK,54988,maddie-nachtkastje-turkooisblauw-en-messing,"Maddie nachtkastje, turkooisblauw en messing",17900,made,50,35,18.0000,0,"Donkerturkoois,Messing","Messing,Metaal,Grenen"
STOJOR003OAK-UK,45987,jory-modulaire-planken-walnoot-en-eiken,"Jory modulaire planken, walnoot en eiken",24900,made,180,95,25.0000,0,"Licht hout,Donker hout","Walnotenhout,Hout"
CLPMEL002ZCP-ME,55781,meliss-glazen-tafellamp-champagne,"Meliss glazen tafellamp, champagne",4500,made,21,18,0.9000,26 cm x 24 cm x 24 cm,Goud,Glas
BSTSLR001PNK-NL,52339,solar-omkeerbare-tweepersoonsdekbedset-200x200-cm-roze-grijs,"Solar 100% katoenen  dekbedset, tweepersoons, roze en grijs",4900,made,200,200,1.7000,0,"Roze,Grijs",
WRDELN042CHR-UK,56886,elona-kledingkast-houtskoolgrijs-en-messing,"Elona kledingkast, houtskoolgrijs en messing",34900,made,180,60,46.0000,1: H18 x W73 x L75cm<br> 2: H12 x W73 x L177cm,"Grijs,Messing",
WRDELN043PNK-UK,56885,elona-kledingkast-poederroze-en-koper,"Elona kledingkast, poederroze en koper",34900,made,180,60,46.0000,1: H18 x W73 x L75cm<br> 2: H12 x W73 x L177cm,"Roze,Koper",
ACCWRE002GOL-UK,51397,wren-gieter-messing,"Wren gieter, messing",3500,made,21,21,0.7500,27 x 13 x 24 cm,Messing,"Messing,Metaal"
FLPALB013PNK-ME,52672,albert-staande-lamp-rozetinten,"Albert staande lamp, rozetinten",9900,made,163,30,7.4200,"41 x 39,5 x 61 cm ",Roze,
BMTATO003YEL-UK,51202,alto-badmat-mosterdgeel-katoen,"Alto badmat, mosterdgeel katoen",2500,made,0,0,0,6 x 50 x 27 cm,Geel,Katoen
LGTSTAR12BLA-ME,27631,starkey-wandlamp-zwart-en-messing,"Starkey wandlamp, zwart en messing",5900,made,35,55,0.8000,25.5 x 8 x 65 cm,Zwart,"Messing,Metaal"
BENJNS011ZOK-UK,31051,jenson-bank-in-massief-eiken-en-donkergrijs,"Jenson bank, massief eiken en donkergrijs",24900,made,44,158,18.0000,167 x 45 x 59cm,"Zwart,Licht hout","Stof,Hout"
CODESM033ZAS-UK,40386,esme-brede-kast-wit-en-essen,"Esme brede kast, wit en essen",59900,made,75,120,52.4000,72 x 52 x 126 cm,Wit,"Hout,Essen"
CHAKOL001GRY-ME,26626,kolton-fauteuil-opaalgrijs,"Kolton fauteuil, opaalgrijs",49900,made,85,117,27.0000,94 x 119 x 63 cm ,Grijs,Stof
CLPSEP012GRY-UK,52380,seppo-plafondlamp-grijs,"Seppo plafondlamp, grijs",8900,made,22,75,1.3300,0,"Grijs,Koper","Koper,Metaal"
SOFORS138BLU-ME,47609,orson-armchair-seafoam-blue-velvet-5,"Orson fauteuil, zeeschuimblauw fluweel",49900,made,79,99,26.0000,72 x 104 x 96 cm ,Blauw,"Fluweel,Stof"
SOFLEO003YEL-ME,40346,leo-fauteuil-dooiergeel,"Leo fauteuil, dooiergeel",22900,made,78,58,15.0000,56 x 59 x 78cm ,Geel,Stof
WRDDOL004WAL-UK,54984,dolores-kledingkast-walnoot-en-zwart,"Damien kledingkast, walnoot en zwart",32900,made,185,95,69.0000,1: 11 x 106 x 62cm<br> 2: 8 x 176 x 60cm ,"Zwart,Donker hout",
RUGJGO001GRY-UK,39401,jago-vloerkleed-160-x-230cm-houtskool,"Jago vloerkleed 160 x 230cm, houtskool",24900,made,160,230,13.1000,163 x 22 x 22 cm,Grijs,Polyester
RUGELK003BLU-UK,36691,elkan-gestikt-vloerkleed-120-x-170cm-steenblauw,"Elkan Gestikt Vloerkleed 120 x 170cm, Geblokt Blauw",11900,made,120,170,7.3000,122 x 18 x 18 cm,Blauw,Wol
BEDEUL005PNK-ME,55257,eulia-kingsizebed-lichtroze-fluweel,"Eulia kingsizebed, lichtroze fluweel",69900,made,90,176,40.0000,1 :  75 x 10 x 178 cm <br> 2 :  13 x 18 x 204 cm <br>  3 :  7 x 33 x 122 cm,Roze,Fluweel
TBLCAT009WHI-UK,40086,catania-tuintafel-voor-8-personen-wit-en-polywood,"Catania tuintafel voor 8 personen, wit en polywood",37900,made,73,197,32.0000,"12,5 x 104 x 204 cm",Wit,"Metaal,Hout"
BSTTRI018GRY-NL,46827,trio-omkeerbaar-kingsizebeddengoed-100-katoen-200t-c-olifantgrijs,"Trio 100% katoenen  dekbedset, kingsize, olifantgrijs",7900,made,220,240,1.7000,0,Grijs,
BINSNS013RED-UK,18696,sense-touch-free-afvalemmer-50l-rood,"Sensé touch-free afvalemmer 50L, rood",5900,made,85,31,6.0000,0,Rood,Metaal
CUSRYK001YEL-UK,44491,ryker-geborduurd-kussen-45-x-45-cm-oker,"Ryker geborduurd kussen, 45 x 45 cm, okergeel",3200,made,45,45,0.5000, H46 x B46 x D3 cm,Geel,Katoen
WLPTNG013BLK-ME,55634,tangle-wandlamp-mat-zwart-antiek-messing-en-rookglas-1,"Tangle wandlamp, mat zwart, antiek messing en rookglas",6900,made,49,8,1.0000,46 x 46 x 16 cm ,"Grijs,Messing,Zwart","Messing,Metaal,Glas"
FLPERI001WHT-ME,48485,eric-staande-lamp-wit,"Eric staande driepootlamp, wit",11900,made,156,51,2.6200,0,Wit,"Katoen,Hout"
CTBPPA001ZOK-UK,39263,pippa-salontafel-eiken,"Pippa salontafel, eiken",24900,made,40,70,16.2000,0,Licht hout,"Eiken,Hout"
SOFREE004BLU-ME,55300,reece-3-zitsbank-blauwgrijs-met-metalen-poten,"Reece 3-zitsbank, blauwgrijs met metalen poten",59900,made,81,190,36.0000,90 x 192 x 68 cm ,Blauw,Stof
AVUHNLY10WHI-UK,11387,hooper-mediameubel-wit,"Hooper mediameubel, wit",24900,made,45,150,28.8000,160 x 56 x 26 cm,Wit,Hout
RUGHOL001GRY-UK,50720,holt-groot-wollen-vloerkleer-160-x-230-cm-grijs-en-groenblauw,"Holt groot wollen vloerkleed, 160 x 230 cm, grijs en groenblauw",34900,made,160,230,17.0000,166 x 26 x 26 cm,"Donkerturkoois,Grijs","Katoen,Wol"
CHAMBY001YEL-ME,46034,moby-fauteuil-eigeel,"Moby fauteuil, eigeel",34900,made,87,73,13.0000,Pakket 1: H64 x B75 x D78 cm,Geel,Stof
DACPTL009BLA-UK,39726,portland-fotolijst-30-x-40-cm-zwart-met-wit-passe-partout-24-x-30-cm,"Portland fotolijst 30 x 40 cm, zwart met wit passe-partout 24 x 30 cm",3200,made,30,40,1.0000,45 x 35 x 7cm,Zwart,"Hout,Papier,Glas"
CHATIC003GRY-UK,48894,2-x-made-essentials-tice-tuinstoelen-grijs,"2 x MADE Essentials Tice tuinstoelen, grijs",9900,made,82,56,12.0000,0,Grijs,Metaal
CUSWBU002ORA-UK,52844,lorna-velvet-cushion-35-x-50cm-burnt-orange,"Lorna fluwelen kussen, 35 x 50 cm, roestoranje",2200,made,35,50,0.5000,Pakket 1: 35 x 50 x 5 cm,Oranje,"Fluweel,Katoen"
STOLNU020WHI-UK,38565,linus-speelgoedbox-grenenhout-en-wit,"Linus speelgoedbox, grenenhout en wit",19900,made,58,90,23.0000,Pakket 1: 100 x 48 x 15cm,Wit,
RUGMAL002PNK-UK,53041,mala-vloerkleed-160-x-230-cm-zachtroze,"Mala vloerkleed, 160 x 230 cm, zachtroze",24900,made,160,230,10.0000,162 x 21 x 21 cm,Roze,Polypropyleen
WLPZAN007ZBR-UK,55641,lennox-wandlamp-messing-1,"Lennox wandlamp, messing",4900,made,15,4,0.5000,21 cm x 11 cm x 14.5 cm,Messing,"Messing,Metaal"
MIRCOA003BLA-UK,37913,cora-grote-spiegel-zwart-en-goud,"Cora grote spiegel 45 x 100 cm, zwart en goud",15900,made,100,45,6.0000,81 x 51 x 10cm,Messing,"Leer,Messing,Metaal,Spiegel"
CLPGLO005ZCO-UK,53320,globe-lamp-koper-en-matglas,"Globe lamp, koper en matglas",8900,made,21,48,1.0000,44 x 28 x 44 cm ,Koper,"Koper,Metaal,Glas"
CODMAT001OKW-UK,51121,rae-ladekast-eiken,"Rae ladekast, eiken",79900,made,85,120,69.0000,H63 x W80 x D133cm ,Donker hout,
CUSWES003GRY-UK,47675,2-x-wespa-kussens-45-x-45-cm-houtskoolgrijs,"2 x Wespa kussens, 45 x 45 cm, houtskoolgrijs",2500,made,45,45,1.0000,50 x 50 x 5 cm,Grijs,Katoen
CLPEWR004SMK-ME,55588,ewer-tafellamp-rookglas-en-gepolijst-koper-1,"Ewer tafellamp, rookglas en gepolijst koper",7900,made,27,22,1.6500,31 x 31 x 35 cm,"Grijs,Koper","Koper,Metaal,Glas"
CLPHUE001GRY-UK,37934,oro-hanglampenkap-grijs-koper,"Oro hanglampenkap, grijs en koper",3500,made,20,45,0.6400,48 x 48 x 24cm,"Metallic,Blauw","Stof,Koper,Metaal"
DACVRO005ZCU-UK,39671,verona-medium-enkele-kandelaar-met-hoek-koper,"Verona medium enkele kandelaar met hoek, koper",1000,made,23,10,1.0000,15 x 15 x 24cm,Koper,"Koper,Metaal"
SOFOKR011BLU-ME,56338,made-essentials-oskar-3-zitsbank-met-hoek-links-oceaanblauw,"MADE Essentials Oskar 3-zitsbank met hoek links, oceaanblauw",89900,made,79,235,62.0000,Pakket 1: 79 x 85 x 150 cm Pakket 2: 79 x 150 x 85 cm,Blauw,Stof
TWLPSM001YEL-UK,55649,4-x-prism-handdoeken-van-100-katoen-mosterdgeel,"4 x Prism handdoeken van 100 % katoen, mosterdgeel",4500,made,50/90,90/125,5.0000,46 x 46 x 30 cm,Geel,Katoen
MIRALS005ZBS-UK,55583,arles-rechthoekige-spiegel-43-x-96-cm-geborsteld-messing,"Arles rechthoekige spiegel, 43 x 96 cm, geborsteld messing",14900,made,96,43,9.2000,11 x 52 x 105.5 cm,Messing,"Metaal,Spiegel"
MIRCOA002BLA-UK,37912,cora-spiegel-zwart-en-goud,"Cora spiegel 45 x 60 cm, zwart en goud",12900,made,61,44,3.2500,49 x 43 x 10cm,Messing,"Messing,Metaal,Spiegel"
TLPCOHE11WHI-ME,33471,cohen-nachtkast-lamp-wit,"Cohen nachtkast lamp, wit",3500,made,37,13,1.7800,H43 x W36.5 x D19.5cm,"Wit,Licht hout","Metaal,Hout"
DMTHOL001BLU-UK,48564,holden-deurmat-45-x-75-cm-blauw-en-geel,"Holden deurmat, 45 x 75 cm, blauw en geel",1900,made,45,75,5.0000,46 x 76 x 2 cm,"Geel,Blauw",Kokosvezel
SOFHAR010BRO-ME,38799,haru-kleine-slaapbank-bosbruin,"Haru kleine slaapbank, bosbruin",29900,made,78,120,32.0000,0,Bruin,Stof
BSTSLR023BLU-NL,50713,solar-omkeerbaar-tweepersoonsdekbedset-100-katoen-turkoois-en-mint,"Solar 100% katoenen  dekbedset, tweepersoons, turkooisblauw en mint",4900,made,200,200,1.7000,26 x 32 x 5cm,"Groen,Blauw",
LGTAUS013ZCO-UK,40462,austin-wandlamp-koper-1,"Austin wandlamp, koper",3200,made,7.5,7.5,1.0000,19 x 17 x 13 cm,Koper,"Koper,Metaal"
CLPHUE013GRY-UK,50101,oro-gelaagde-hanglampenkap-grijswit-en-koper,"Oro gelaagde hanglampenkap, grijswit en koper",5900,made,25,50,1.0000,53 x 53 x 28 cm,"Wit,Koper","Stof,Koper,Metaal"
AVUHNLY09ZAS-UK,11382,hooper-mediameubel-naturel-essenhout,"Hooper mediameubel, naturel essenhout",27900,made,45,150,28.8000,160 x 56 x 26 cm,Licht hout,Hout
DSKCBY001OAK-UK,47745,coby-bureau-meerkleurig-en-eiken,"Coby bureau, meerkleurig en eiken",37900,made,74,140,42.0000,Pakket 1: 80 x 43 x 61 cm  <br>Pakket 2: 10 x 74 x 149 cm  <br>Pakket 3: 33 x 64 x 69 cm,"Meerkleurig,Licht hout","Eiken,Hout"
CHABUJ053GRY-ME,46260,bouji-right-hand-facing-chaise-linen-mix-grey-3,"Bouji chaise longue met leuning rechts, grijze linnenmix",42900,made,70,71,18.0000,50 x 140 x 80 cm,Grijs,Stof
STBAUL010ZBS-UK,37992,aula-bijzettafel-geborsteld-messing-en-glas,"Aula bijzettafel, geborsteld messing en glas",17900,made,50,45,9.0000,0,"Koper,Messing","Messing,Metaal,Glas"
CHAQTI006GRY-ME,12627,quentin-fauteuil-urban-grijs,"Quentin fauteuil, urban grijs",34900,made,95,82,21.0000,84 x 91 x 75 cm,Grijs,Stof
CHABUJ043BLU-ME,44680,bouji-fauteuil-zeeschuimblauw-fluweel,"Bouji fauteuil, zeeschuimblauw fluweel",24900,made,70,66,11.0000,Pakket 1: H50 x B66 x D69 cm,Blauw,"Fluweel,Stof"
SOFTBR001GRY-ME,52097,tibor-3-zitsbank-berggrijs,"Tibor 3-zitsbank, berggrijs",84900,made,85,234,52.0000,72 x 235 x 87 cm,Grijs,Stof
FITREL023GRY-UK,40581,alexia-100-stonewashed-katoenen-tweepersoons-hoeslaken-lichtgrijs,"Alexia 100% stonewashed katoenen tweepersoons hoeslaken, lichtgrijs",2900,made,140,200,1.0000,32 x 26 x 5 cm,Grijs,Katoen
CLPHUE016WHT-UK,50195,oro-hanglampenkap-wit-en-regenboogkleurig,"Oro hanglampenkap, wit en iriserend",3500,made,20,45,0.6400,"48 x 48 x 24 cm <br> Gewicht: 2,11 kg",Wit,Stof
SHLFLR009ZAS-UK,48809,fowler-boekenkast-meerkleurig,"Fowler hoge boekenkast, meerkleurig",37900,made,142,80,30.0000,0,Meerkleurig,"Eiken,Hout"
BTRMLO003YEL-UK,45978,malone-150-x-200cm-sprei-van-100-katoen-mosterdgeel,"Malone sprei van 100% katoen, 150 x 200 cm, mosterdgeel",4900,made,150,200,2.0000,Pakket 1: H32 x B26 x D5 cm,Geel,Katoen
BMTATO002GRY-UK,51201,alto-badmat-papyruswit-katoen,"Alto badmat, papyruswit katoen",2500,made,0,0,0,6 x 50 x 27 cm,Grijs,Katoen
THRPTR003BLU-UK,39524,porter-deken-130-x-170cm-turkoois,"Porter deken, 130 x 170cm, turkoois",2900,made,130,170,1.5000,35 x 45 x 10cm,Donkerturkoois,Acryl
PETKYA003NAT-UK,54318,kyali-medium-ovaal-bed-voor-huisdieren-natuurlijk-essenhout-en-grijs,"Kyali medium ovaal bed voor huisdieren, natuurlijk essenhout en grijs",17900,made,51,65,8.0000,H55 x W50 x D50 cm ,"Grijs,Natural","Stof,Hout,Bewerkt hout"
MIRVAA001NAT-UK,45684,v-a-ronde-spiegel-naturel-bewerkt-hout,"VenA ronde spiegel 50 x 50 cm, naturel bewerkt hout",6900,made,50,50,2.0000,50 x 15 x 50 cm,Bruin,"Hout,Spiegel,Bewerkt hout"
AVUELN021GRY-UK,46723,elona-mediameubel-houtskool-en-messing,"Elona mediameubel, houtskool en messing",34900,made,45.3,120,34.0000,133 x 53 x 17 cm,"Grijs,Messing","Messing,Metaal,Hout"
RUGVIT001BLU-UK,48503,vitti-groot-handgetuft-wollen-vloerkleed-16-x-230-cm-blauwgrijs,"Vitti groot handgetuft wollen vloerkleed, 160 x 230 cm, blauwgrijs",39900,made,160,230,17.0000,164 x 13 x 13cm,"Grijs,Blauw",Wol
CTBFLI002ZOK-UK,37616,flippa-functionele-koffietafel-met-opbergruimte-eiken,"Flippa functionele koffietafel met opbergruimte, eiken",37900,made,39,120,47.0000,130 x 80 x 30cm,Licht hout,"Eiken,Metaal,Hout"
SOFKTO001GRY-ME,54844,made-essentials-kitto-slaapbank-marshmellow-grijs-1,"MADE Essentials Kitto slaapbank, marshmellow grijs",22900,made,80,183,26.0000,Pakket 1: H21 x B184 x D117 cm ,Grijs,Stof
CHAMBY005YEL-ME,46677,moby-footstool-yolk-yellow-5,"Moby voetenbank, eigeel",19900,made,42,58,6.0000,20 x 60 x 61 cm,Geel,Stof
MDUADA002OAK-UK,54802,ada-mediameubel-donkergebeitst-eiken,"Ada mediameubel, donkergebeitst eiken",49900,made,50,100,30.0000,1: 49 X 54 X 114cm,Donker hout,"Eiken,Hout"
CLPPHO002ZBR-UK,56995,phoenix-led-hanglamp-messing,"Phoenix LED hanglamp, messing",16900,made,133,45,0.8300,50 x 49 x 49 cm,Messing,Metaal
RUGROH010GRY-UK,48501,rohan-vloerkleed-200-x-300-cm-grijs,"Rohan vloerkleed, 200 x 300 cm, grijs",31900,made,200,300,19.0000,205 x 25 x 25cm,Grijs,Jute
SOFYOK008BRO-ME,11742,yoko-slaapbanl-eendbruin,"Yoko slaapbank, eendbruin",24900,made,80,180,32.0000,182 x 112 x 19 cm,Bruin,
DMTJAN001BLU-UK,53173,jangala-deurmat-45-x-75-cm-turkooisblauw,"Jangala deurmat, 45 x 75 cm, turkooisblauw",1900,made,45,75,5.0000,46 x 76 x 2 cm,"Donkerturkoois,Blauw",Kokosvezel
CODIVN003WAL-UK,47218,louis-brede-ladekast-grijsbruin-en-walnotenhout,"Louis brede ladekast, grijsbruin en walnotenhout",59900,made,104,120,90.0000,"Pakket 1: 14,5 x 60 x 134 cm  <br>Pakket 2: 17 x 60 x 94 cm  <br>Pakket 3: 13 x 72 x 95 cm","Grijs,Donker hout","Walnotenhout,Metaal,Hout"
SOFLTT008BLU-ME,46284,lottie-2-seater-sofa-harbour-blue-4,"Lottie 2-zitsbank, havenblauw",34900,made,75,127,25.0000,Pakket 1: H62 x B129 x D81 cm,Blauw,Stof
CHAJACB06ZWN-UK,11427,2-x-jacob-eetkamerstoelen-naturel-walnoot,"Set van 2 Jacob eetkamerstoelen, naturel walnoot",22900,made,85,45,16.0000,52 x 78 x 106cm,Donker hout,"Leer,Hout"
WLPGLO004ZCO-UK,50215,globe-wandlamp-koper,"Globe wandlamp, koper",5900,made,37,15,0.5500,34 x 20 x 30 cm,Koper,"Koper,Metaal,Glas"
PHOPRL015MUL-UK,45971,snelweglandschap-ingelijste-print,"Snelweglandschap, ingelijste print",8900,made,53,73,4.0000,55 x 75 x 4 cm,Meerkleurig,"Hout,Papier"
STBCRN001OAK-UK,47491,cairn-nachtkastje-roze,"Cairn nachtkastje, roze",24900,made,75,41,12.0000,48 x 46 x 46 cm,"Roze,Licht hout",Hout
CLPKAL002ZCO-UK,57349,kaleido-hanglamp-rookglas-en-koper,"Kaleido hanglamp, rookglas en koper",6900,made,104,20,0.5000,30 x 30 x 35 cm ,"Transparant,Messing","Koper,Metaal,Glas"
BEDFNLY28BEI-ME,38079,finlay-tweepersoonsbed-van-140-x-200cm-met-bergruimte-biscuitbeige,"Finlay tweepersoonsbed van 140 x 200cm met bergruimte, biscuitbeige",64900,made,120,153,76.0000,Colis 1 - 200 x 30 x 40 cm <br>  Colis 2 - 198 x 10 x 133 cm <br>  Colis 3 - 155 x 13.5 x 122 cm,Neutraal,Stof
SDBESM016ZAS-UK,30646,esme-dressoir-essen-en-wit,"Esme dressoir, essen en wit",49900,made,75,120,53.5000,128 x 52 x 73cm,"Wit,Licht hout","Hout,Essen"
CHADRW002GRY-ME,52146,drew-trendy-fauteuil-leisteengrijs,"Drew trendy fauteuil, leisteengrijs",44900,made,102,80,13.0000,Parcel 1:H75 x W73 x D98 cm ,Grijs,"Stof,Metaal"
SOFCHO007BEI-ME,38998,chou-slaapbank-in-kwartelbeige,"Chou slaapbank, kwartelbeige",29900,made,82,210,35.0000,0,Neutraal,Stof
CHAEDE024WHI-UK,28526,2-x-edelweiss-eetkamerstoelen-in-essen-en-wit,"2 x Edelweiss eetkamerstoelen, essen en wit",17900,made,81,48,5.0000,31 x 57 x 68cm,"Wit,Licht hout",Hout
CHALLE013GRY-ME,49162,lule-bureaustoel-mergelgrijs-en-hagelgrijs,"Lule bureaustoel, mergelgrijs en hagelgrijs",22900,made,79,59,11.0000,49 x 72 x 61 cm,Grijs,"Stof,Hout"
CUSCBU011GRY-UK,39812,cubus-kussen-50-x-50cm-grijs,"Cubus kussen 50 x 50cm, grijs",3500,made,50,50,0.5000,Parcel 1: H51 x W51 x D4cm,Grijs,Wol
WRDLDG019ZOK-UK,39798,ledger-kledingkast-eiken-1,"Ledger kledingkast, eiken",74900,made,200,110,111.0000,Pakket 1 - 210 x 64 x 14 cm <br> Pakket 2 - 113 x 64 x 44 cm <br> Pakket 3 - 153 x 59 x 13 cm,Licht hout,"Eiken,Hout"
TBLAVO021WHI-UK,40066,aveiro-uitschuifbare-eettafel-natuurlijk-eiken-en-wit,"Aveiro uitschuifbare eettafel, natuurlijk eiken en wit",69900,made,75,180,79.0000,"Pakket 1: 193 x 104 x 19 cm <br>Pakket 2: 175,5 x 85 x 20 cm","Wit,Licht hout","Eiken,Hout"
CODELN016BLU-UK,40502,elona-ladekast-houtskool-en-messing,"Elona ladekast, houtskool en messing",39900,made,100,120,68.0000,Pakket 1: 94 x 53 x 15 cm <br> Pakket 2: 133 x 53 x 18 cm,Grijs,"Messing,Metaal,Hout"
CHAWTN023YEL-ME,39923,2-wilton-eetkamerstoelen-eigeel-en-berkenzwart,"2 x Wilton eetkamerstoelen, eigeel en zwart",14900,made,80,45,6.0000,33 x 93 x 48 cm,Wit,"Stof,Hout"
SDBLOU002WAL-UK,50235,louis-hoge-kast-walnotenhout-en-grijsbruin,"Louis hoge kast, walnotenhout en grijsbruin",74900,made,188,120,85.0000,0,"Grijs,Donker hout","Walnotenhout,Metaal,Hout"
CUSTUI001YEL-UK,55010,2-x-tuile-kussens-met-geometrische-print-45-x-45-cm-mosterdgeel,"2 x Tuile kussens met geometrische print, 45 x 45 cm, mosterdgeel",4900,made,45,45,0.8000,46 x 46 x 5 cm,Geel,
CHAMBY011PNK-ME,48697,moby-fauteuil-oudroze-fluweel,"Moby fauteuil, oudroze fluweel",49900,made,87,73,13.0000,64 x 75 x 78 cm,Roze,"Fluweel,Stof"
TBLSTA002BRA-UK,53262,stanley-salontafel-geribbeld-rookglas-en-messing,"Stanley salontafel, geribbeld rookglas en messing",37900,made,35,90,22.0000,1: 30 x 92 x 97cm ,Messing,"Messing,Metaal,Glas"
RUGJGO002GLD-UK,52970,jago-vloerkleed-200-x-300-cm-antiekgoud,"Jago vloerkleed, 200 x 300 cm, antiekgoud",39900,made,200,300,18.0000,200 x 25 x 25 cm,Goud,Polyester
CHAFLC002BLU-ME,44966,flick-accent-stoel-mineraalblauw,"Flick accent stoel, mineraalblauw",34900,made,79,85,21.0000,H87 x B86 x D61 cm,Blauw,Stof
FLPCOL009PNK-ME,51588,collet-staande-lamp-zachtroze,"Collet staande lamp,  zachtroze",14900,made,150,35,4.0000,41.5 x 39.5 x 37.0 cm,Roze,Metaal
CHAHEK001RED-UK,54503,hektor-bureaustoel-bordeauxrood-en-messing,"Hektor bureaustoel, bordeauxrood en messing",24900,made,82,61,10.0000,0,Rood,Leer
RUGSTE004ZAS-UK,37950,stella-gestikt-vloerkleed-120-x-180cm-asgrijs,"Stella gestikt vloerkleed 120 x 180cm, asgrijs",27900,made,0,0,10.0000,124 x 24 x 24cm,Grijs,Wol
CUSARK002PNK-UK,49048,arkin-kussen-45-x-45-cm-roze-katoen,"Arkin kussen, 45 x 45 cm, grijs en lichtroze katoen",1500,made,45,45,0.5000,46 x 46 x 5 cm,Roze,Katoen
DSKEDE026WHI-UK,31566,edelweiss-bureau-essen-en-wit,"Edelweiss bureau, essen en wit",34900,made,77,120,28.0000,132 x 62 x 25cm,"Wit,Licht hout","Hout,Essen"
WLPFAY007ZBR-UK,54828,faye-enkele-wandlamp-messing,"Faye enkele wandlamp, messing",7900,made,42,12,0.6000,48 cm x 19.5 cm x 24.5 cm,Messing,"Messing,Metaal,Glas"
