product_id,detail_url,category,competitor,sales_price,original_price,Lichtbron,Hoogte,Breedte,Diepte,Kleur,Kap ,Hoogte Armleuning,Stof,Poten,Stoeldiepte,Zitdiepte,Stoelhoogte,Zithoogte,Zitting,Lengte,Bovendeel,Oppervlakte,Onderstel,Rughoogte,Diepte chaise longue,Zitdiepte chaise longue,Breedte: 238 cm Rygh›jde,Opmerking,Zitcomfort,Breedte armleuning,Diepte chaiselong,Zitdiepte/chaiselong,Diepte open einde,Zitdiepte open einde,Breedte armleuningen,Rygh›jde,Breedte chaiselong,Afmetingen uitgeklapt,Afmetingen Matras,Matras,Afmetingen uitegeklapt,Materialen matras,Bekleding,Armsteun,Afmetingen matras,Diepte: 96,Breedte 3 pers. deel,Breedte 2 pers. deel,Zitdiepte/chaise longue,Breedte 3 pers. met chaise.,Breedte 2 pers. Deel,Diepte Open End,Zitdiepte incl Open End,Breedte 3 pers.,Breedte 2 pers. deel met chaise,Breedte 2 « pers. deel,Breedte 2 pers. del,Breedte 2« pers. deel,Breedte 3 pers. met chais.,Kap,Kap,Kap Ø,Diameter,Productinformatie,Land van herkomst,Boog Hoogte,Voet ,Voet,Kuip
01-004-95_7617005,https://www.bolia.com/nl-nl/producten/01-004-95_7617005,corner_sofa,bolia,6.201,6.201,,,271x304 cm,94 cm,Dark Grey,,,London - Stof,,,64 cm,,45 cm,,,,,Geolied walnoot,81 cm,,,,,Dons-Dons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_12243024,https://www.bolia.com/nl-nl/producten/01-046-25_12243024,corner_sofa,bolia,4.110,4.110,,,269 cm,,Grey yellow,,,Axus - Stof,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_10582001,https://www.bolia.com/nl-nl/producten/01-046-30_10582001,corner_sofa,bolia,6.750,6.750,,,269 cm,285/98 cm,Forest Green,,,Ritz - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_6907842,https://www.bolia.com/nl-nl/producten/01-004-95_6907842,corner_sofa,bolia,7.270,7.270,,,271x304 cm,94 cm,Petrol,,,Ritz - Stof,,,64 cm,,45 cm,,,,,Witgeolied eiken,81 cm,,,,,Foam-Foam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-302-32_10934410,https://www.bolia.com/nl-nl/producten/01-302-32_10934410,corner_sofa,bolia,4.139,5.519,,,,92 cm,Light Grey,,,Hazel - Stof,12 cm geolied eiken,,57 cm,,44/47 cm,,,,,,77/80 cm,159 cm,125 cm,,,Schuim-Schuim,,,,,,,,,,,,,,,,,,,,,,248 cm,,,,,,,,392 cm,,,,,,,,,,
01-046-30_6583686,https://www.bolia.com/nl-nl/producten/01-046-30_6583686,corner_sofa,bolia,6.750,6.750,,,269 cm,285/98 cm,Beige,,,Laine - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_2950604,https://www.bolia.com/nl-nl/producten/01-046-20_2950604,corner_sofa,bolia,5.371,5.371,,,269 cm,,Light Rosa,,,Ritz - Stof,Zwartgebeitst eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_10931373,https://www.bolia.com/nl-nl/producten/01-046-30_10931373,corner_sofa,bolia,5.579,5.579,,,269 cm,285/98 cm,Light Blue,,,Novel - Stof,Zwartgebeitst eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_12883399,https://www.bolia.com/nl-nl/producten/01-046-25_12883399,corner_sofa,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10931626,https://www.bolia.com/nl-nl/producten/01-046-20_10931626,corner_sofa,bolia,4.110,4.110,,,269 cm,,Grey,,,Memory - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_6586596,https://www.bolia.com/nl-nl/producten/01-046-30_6586596,corner_sofa,bolia,5.175,5.175,,,269 cm,285/98 cm,Light Grey,,,Ferb - Stof,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_6437155,https://www.bolia.com/nl-nl/producten/01-046-30_6437155,corner_sofa,bolia,5.175,5.175,,,269 cm,285/98 cm,Dark Blue,,,Ferb - Stof,Geolied walnoot,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_12242728,https://www.bolia.com/nl-nl/producten/01-046-20_12242728,corner_sofa,bolia,4.110,4.110,,,269 cm,,Green Grey,,,Axus - Stof,Geolied walnoot,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_2656108,https://www.bolia.com/nl-nl/producten/01-046-25_2656108,corner_sofa,bolia,3.999,3.999,,,269 cm,,Raw Amber,,,London - Stof,Geolied walnoot,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_7430407,https://www.bolia.com/nl-nl/producten/01-004-95_7430407,corner_sofa,bolia,5.893,5.893,,,271x304 cm,94 cm,Multi Grey,,,Nantes - Stof,,,64 cm,,45 cm,,,,,Geolied eiken,81 cm,,,,,Dons-Dons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_7617290,https://www.bolia.com/nl-nl/producten/01-004-95_7617290,corner_sofa,bolia,6.201,6.201,,,271x304 cm,94 cm,Dust Green,,,London - Stof,,,64 cm,,45 cm,,,,,Geolied walnoot,81 cm,,,,,Dons-Dons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10931671,https://www.bolia.com/nl-nl/producten/01-046-20_10931671,corner_sofa,bolia,6.078,6.078,,,269 cm,,Grey,,,Austin - Leer,Zwartgelakt sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-302-18_10934410,https://www.bolia.com/nl-nl/producten/01-302-18_10934410,corner_sofa,bolia,3.948,5.265,,,367 cm,92/237 cm,Light Grey,,,Hazel - Stof,12 cm geolied eiken,,57/205 cm,,44/47 cm,,,,,,77/80 cm,157 cm,,,,Schuim-Schuim,,,,,,,,,,,,,,,,,,,,125 cm,,,,,,,,,,,,,,,,,,,,
01-046-20_8131738,https://www.bolia.com/nl-nl/producten/01-046-20_8131738,corner_sofa,bolia,4.110,4.110,,,269 cm,,Navy Melange,,,Qual - Stof,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_12241131,https://www.bolia.com/nl-nl/producten/01-046-25_12241131,corner_sofa,bolia,4.110,4.110,,,269 cm,,Brown,,,Axus - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_7616696,https://www.bolia.com/nl-nl/producten/01-004-95_7616696,corner_sofa,bolia,6.201,6.201,,,271x304 cm,94 cm,Charcoal,,,Devide - Stof,,,64 cm,,45 cm,,,,,Zwart gebeitst beuken,81 cm,,,,,Dons-Dons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_12244111,https://www.bolia.com/nl-nl/producten/01-046-20_12244111,corner_sofa,bolia,4.110,4.110,,,269 cm,,Multi Grey,,,Axus - Stof,Zwartgebeitst eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_2806845,https://www.bolia.com/nl-nl/producten/01-046-20_2806845,corner_sofa,bolia,5.371,5.371,,,269 cm,,Light Grey,,,Ritz - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_5296009,https://www.bolia.com/nl-nl/producten/01-046-25_5296009,corner_sofa,bolia,4.110,4.110,,,269 cm,,Light Green Melange,,,Fabric Devide,Zwartgelakt sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_2807242,https://www.bolia.com/nl-nl/producten/01-046-20_2807242,corner_sofa,bolia,3.989,3.989,,,269 cm,,Petrol,,,Nantes - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_3391320,https://www.bolia.com/nl-nl/producten/01-046-25_3391320,corner_sofa,bolia,4.110,4.110,,,269 cm,,Charcoal,,,Fabric Devide,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_8208189,https://www.bolia.com/nl-nl/producten/01-004-95_8208189,corner_sofa,bolia,6.201,6.201,,,271x304 cm,94 cm,Light Grey,,,Pure - Stof,,,64 cm,,45 cm,,,,,Zwart gebeitst beuken,81 cm,,,,,Foam-Foam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_12241023,https://www.bolia.com/nl-nl/producten/01-046-25_12241023,corner_sofa,bolia,4.376,4.376,,,269 cm,,Bordeaux,,,Novel - Stof,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-012-62_6902760,https://www.bolia.com/nl-nl/producten/01-012-62_6902760,corner_sofa,bolia,6.042,6.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_12243050,https://www.bolia.com/nl-nl/producten/01-046-20_12243050,corner_sofa,bolia,4.110,4.110,,,269 cm,,Grey yellow,,,Axus - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_1674311,https://www.bolia.com/nl-nl/producten/01-046-20_1674311,corner_sofa,bolia,4.110,4.110,,,269 cm,,Dark Grey Melange,,,Qual - Stof,Geolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_7430217,https://www.bolia.com/nl-nl/producten/01-004-95_7430217,corner_sofa,bolia,5.893,5.893,,,271x304 cm,94 cm,Mint,,,Nantes - Stof,,,64 cm,,45 cm,,,,,Geolied eiken,81 cm,,,,,Dons-Dons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10741443,https://www.bolia.com/nl-nl/producten/01-046-20_10741443,corner_sofa,bolia,5.382,5.382,,,269 cm,,Ice,,,Quattro Traceable - Leer,Geolied walnoot,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_5294825,https://www.bolia.com/nl-nl/producten/01-046-25_5294825,corner_sofa,bolia,5.371,5.371,,,269 cm,,Dark Blue,,,Fabric Ritz,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_5294720,https://www.bolia.com/nl-nl/producten/01-046-30_5294720,corner_sofa,bolia,6.750,6.750,,,269 cm,285/98 cm,Curry,,,Ritz - Stof,Zwartgelakt sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10741506,https://www.bolia.com/nl-nl/producten/01-046-20_10741506,corner_sofa,bolia,5.382,5.382,,,269 cm,,Black,,,Quattro Traceable - Leer,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_12245099,https://www.bolia.com/nl-nl/producten/01-046-25_12245099,corner_sofa,bolia,3.989,3.989,,,269 cm,,Petrol,,,Bergo - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_5296137,https://www.bolia.com/nl-nl/producten/01-046-30_5296137,corner_sofa,bolia,5.313,5.313,,,269 cm,285/98 cm,Light Beige,,,London - Stof,Zwartgelakt sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10741455,https://www.bolia.com/nl-nl/producten/01-046-20_10741455,corner_sofa,bolia,5.382,5.382,,,269 cm,,Nougat,,,Quattro Traceable - Leer,Geolied walnoot,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_1675671,https://www.bolia.com/nl-nl/producten/01-046-25_1675671,corner_sofa,bolia,3.989,3.989,,,269 cm,,Light Beige,,,Nantes - Stof,Geolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_5297093,https://www.bolia.com/nl-nl/producten/01-046-20_5297093,corner_sofa,bolia,5.371,5.371,,,269 cm,,Petrol,,,Ritz - Stof,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_7861390,https://www.bolia.com/nl-nl/producten/01-046-20_7861390,corner_sofa,bolia,3.999,3.999,,,269 cm,,Sea green,,,London - Stof,Geolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_8208127,https://www.bolia.com/nl-nl/producten/01-004-95_8208127,corner_sofa,bolia,5.893,5.893,,,271x304 cm,94 cm,Dark Grey,,,Baize - Stof,,,64 cm,,45 cm,,,,,Zwart gebeitst beuken,81 cm,,,,,Dons-Dons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_6379462,https://www.bolia.com/nl-nl/producten/01-046-20_6379462,corner_sofa,bolia,5.175,5.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_1757347,https://www.bolia.com/nl-nl/producten/01-046-25_1757347,corner_sofa,bolia,3.999,3.999,,,269 cm,,Multi Grey,,,London - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_3394872,https://www.bolia.com/nl-nl/producten/01-046-20_3394872,corner_sofa,bolia,3.989,3.989,,,269 cm,,Stone Blue,,,Nantes - Stof,Geolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_12244142,https://www.bolia.com/nl-nl/producten/01-046-25_12244142,corner_sofa,bolia,4.110,4.110,,,269 cm,,Multi Grey,,,Axus - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10931640,https://www.bolia.com/nl-nl/producten/01-046-20_10931640,corner_sofa,bolia,4.376,4.376,,,269 cm,,Beige,,,Novel - Stof,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_1675695,https://www.bolia.com/nl-nl/producten/01-046-25_1675695,corner_sofa,bolia,3.989,3.989,,,269 cm,,Light Beige,,,Nantes - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_8131764,https://www.bolia.com/nl-nl/producten/01-046-20_8131764,corner_sofa,bolia,4.110,4.110,,,269 cm,,Light Grey,,,Pure - Stof,Chroom sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_12241965,https://www.bolia.com/nl-nl/producten/01-046-20_12241965,corner_sofa,bolia,4.376,4.376,,,269 cm,,Dark Green,,,Novel - Stof,Zwartgelakt sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_12243783,https://www.bolia.com/nl-nl/producten/01-046-25_12243783,corner_sofa,bolia,3.989,3.989,,,269 cm,,Light Grey,,,Bergo - Stof,Zwartgebeitst eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10741448,https://www.bolia.com/nl-nl/producten/01-046-20_10741448,corner_sofa,bolia,5.382,5.382,,,269 cm,,White,,,Quattro Traceable - Leer,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-36_10599977,https://www.bolia.com/nl-nl/producten/01-046-36_10599977,corner_sofa,bolia,4.519,4.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_2806912,https://www.bolia.com/nl-nl/producten/01-046-25_2806912,corner_sofa,bolia,5.371,5.371,,,269 cm,,Light Rosa,,,Fabric Ritz,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10585832,https://www.bolia.com/nl-nl/producten/01-046-20_10585832,corner_sofa,bolia,3.148,3.148,,,269 cm,,Light Grey,,,Hazel - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_3391080,https://www.bolia.com/nl-nl/producten/01-046-30_3391080,corner_sofa,bolia,5.313,5.313,,,269 cm,285/98 cm,Bordeaux,,,Devide - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-004-85_6900784,https://www.bolia.com/nl-nl/producten/01-004-85_6900784,corner_sofa,bolia,5.529,5.529,,,271x271 cm,94 cm,Antracit,,,Nantes - Stof,,,64 cm,,45 cm,,,,,Geolied eiken,81 cm,,,,,Foam-Foam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_10931587,https://www.bolia.com/nl-nl/producten/01-046-30_10931587,corner_sofa,bolia,4.330,4.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_8208141,https://www.bolia.com/nl-nl/producten/01-004-95_8208141,corner_sofa,bolia,5.893,5.893,,,271x304 cm,94 cm,Grey,,,Baize - Stof,,,64 cm,,45 cm,,,,,Zwart gebeitst beuken,81 cm,,,,,Foam-Foam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_10931634,https://www.bolia.com/nl-nl/producten/01-046-25_10931634,corner_sofa,bolia,4.110,4.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10931380,https://www.bolia.com/nl-nl/producten/01-046-20_10931380,corner_sofa,bolia,6.078,6.078,,,269 cm,,Blue,,,Austin - Leer,Geolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_3507062,https://www.bolia.com/nl-nl/producten/01-046-30_3507062,corner_sofa,bolia,6.750,6.750,,,269 cm,285/98 cm,Curry,,,Ritz - Stof,Geolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_3394632,https://www.bolia.com/nl-nl/producten/01-046-20_3394632,corner_sofa,bolia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_6677638,https://www.bolia.com/nl-nl/producten/01-046-20_6677638,corner_sofa,bolia,3.989,3.989,,,269 cm,,Grey,,,Ferb - Stof,Zwartgelakt sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-30_10931378,https://www.bolia.com/nl-nl/producten/01-046-30_10931378,corner_sofa,bolia,7.583,7.583,,,269 cm,285/98 cm,Brown,,,Austin - Leer,Geolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-054-61_6907612,https://www.bolia.com/nl-nl/producten/01-054-61_6907612,corner_sofa,bolia,5.870,5.870,,,,94 cm,Multi Grey,,,Nantes - Stof,Witgeolied eiken,,59 cm,,46 cm,,,,,,87 cm,160 cm,123 cm,,,,,,,,,,,,,,,,,,,,,390 cm,240 cm,,,,,,,,,,,,,,,,,,,,,
01-046-25_8131747,https://www.bolia.com/nl-nl/producten/01-046-25_8131747,corner_sofa,bolia,3.989,3.989,,,269 cm,,Dust Green,,,Fabric Baize,Zwartgelakt sledes,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-90_6900784,https://www.bolia.com/nl-nl/producten/01-004-90_6900784,corner_sofa,bolia,5.893,5.893,,,271x304 cm,94 cm,Antracit,,,Nantes - Stof,,,64 cm,,45 cm,,,,,Geolied eiken,81 cm,,,,,Foam-Foam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_2807336,https://www.bolia.com/nl-nl/producten/01-046-20_2807336,corner_sofa,bolia,3.999,3.999,,,269 cm,,Rosa,,,London - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_6906976,https://www.bolia.com/nl-nl/producten/01-004-95_6906976,corner_sofa,bolia,6.201,6.201,,,271x304 cm,94 cm,Light Green Melange,,,Devide - Stof,,,64 cm,,45 cm,,,,,Witgeolied eiken,81 cm,,,,,Foam-Foam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_10608143,https://www.bolia.com/nl-nl/producten/01-046-20_10608143,corner_sofa,bolia,4.110,4.110,,,269 cm,,Blue,,,Memory - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_1873364,https://www.bolia.com/nl-nl/producten/01-046-25_1873364,corner_sofa,bolia,3.989,3.989,,,269 cm,,Multi Grey,,,Nantes - Stof,Zwartgebeitst eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_10931622,https://www.bolia.com/nl-nl/producten/01-046-25_10931622,corner_sofa,bolia,4.110,4.110,,,269 cm,,Blue,,,Fabric Memory,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_7617632,https://www.bolia.com/nl-nl/producten/01-004-95_7617632,corner_sofa,bolia,6.201,6.201,,,271x304 cm,94 cm,Grey Brown,,,London - Stof,,,64 cm,,45 cm,,,,,Geolied walnoot,81 cm,,,,,Dons-Dons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-004-95_7616812,https://www.bolia.com/nl-nl/producten/01-004-95_7616812,corner_sofa,bolia,5.893,5.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_12245087,https://www.bolia.com/nl-nl/producten/01-046-20_12245087,corner_sofa,bolia,3.989,3.989,,,269 cm,,Petrol,,,Bergo - Stof,Geolied walnoot,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-054-57_6907612,https://www.bolia.com/nl-nl/producten/01-054-57_6907612,corner_sofa,bolia,5.066,5.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_7839443,https://www.bolia.com/nl-nl/producten/01-046-20_7839443,corner_sofa,bolia,3.989,3.989,,,269 cm,,Sea green,,,Nantes - Stof,Witgeolied eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_12245068,https://www.bolia.com/nl-nl/producten/01-046-20_12245068,corner_sofa,bolia,3.989,3.989,,,269 cm,,Petrol,,,Bergo - Stof,Zwartgebeitst eiken,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-25_3390598,https://www.bolia.com/nl-nl/producten/01-046-25_3390598,corner_sofa,bolia,4.110,4.110,,,269 cm,,Beige,,,Fabric Devide,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-046-20_1674479,https://www.bolia.com/nl-nl/producten/01-046-20_1674479,corner_sofa,bolia,4.110,4.110,,,269 cm,,Grey Melange,,,Qual - Stof,Roestvrij staal,,62 cm,,43 cm,,,,,,72 cm,,,,,,,,,,,,,,,,,,,,,,212 cm,,,,,,,,,,,,,,,,,,,,,,,
01-004-80_6904052,https://www.bolia.com/nl-nl/producten/01-004-80_6904052,corner_sofa,bolia,6.124,6.124,,,304x304 cm,94 cm,Multi Grey,,,Nantes - Stof,,,64 cm,,45 cm,,,,,Geolied eiken,81 cm,,,,,Foam-Foam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
